"H","PH","QH","TH","MP","AR","LH","VH"
363,24.4575,-17,12,5,0,11,62.52
364,51.1425,-9.4,12,5,0,11,62.52
365,23.445,-74,13,5,0.6,11,62.52
366,23.6325,-13,13,5,0,11,62.52
367,24.0825,-30,13,5,0,11,62.52
368,24.4575,-17,13,5,0,11,62.52
369,51.1425,-9.4,13,5,0,11,62.52
370,23.445,-74,14,5,0.6,11,62.52
371,23.6325,-13,14,5,0,11,62.52
372,24.0825,-30,14,5,0,11,62.52
373,24.4575,-17,14,5,0,11,62.52
374,51.1425,-9.4,14,5,0,11,62.52
375,23.445,-74,15,5,0.6,11,62.52
376,23.6325,-13,15,5,0,11,62.52
377,24.0825,-30,15,5,0,11,62.52
378,24.4575,-17,15,5,0,11,62.52
379,51.1425,-9.4,15,5,0,11,62.52
380,23.445,-74,16,5,0.6,11,62.52
381,23.6325,-13,16,5,0,11,62.52
382,24.0825,-30,16,5,0,11,62.52
383,24.4575,-17,16,5,0,11,62.52
384,51.1425,-9.4,16,5,0,11,62.52
385,23.445,-74,17,5,0.6,11,62.52
386,23.6325,-13,17,5,0,11,62.52
387,24.0825,-30,17,5,0,11,62.52
388,24.4575,-17,17,5,0,11,62.52
389,51.1425,-9.4,17,5,0,11,62.52
390,23.445,-74,18,5,0.6,11,62.52
391,23.6325,-13,18,5,0,11,62.52
392,24.0825,-30,18,5,0,11,62.52
393,24.4575,-17,18,5,0,11,62.52
394,51.1425,-9.4,18,5,0,11,62.52
395,23.445,-74,19,5,0.6,11,62.52
396,23.6325,-13,19,5,0,11,62.52
397,24.0825,-30,19,5,0,11,62.52
398,24.4575,-17,19,5,0,11,62.52
399,51.1425,-9.4,19,5,0,11,62.52
400,23.445,-74,20,5,0.6,11,62.52
401,23.6325,-13,20,5,0,11,62.52
402,24.0825,-30,20,5,0,11,62.52
403,24.4575,-17,20,5,0,11,62.52
404,51.1425,-9.4,20,5,0,11,62.52
405,23.445,-74,21,5,0.6,11,62.52
406,23.6325,-13,21,5,0,11,62.52
407,24.0825,-30,21,5,0,11,62.52
408,24.4575,-17,21,5,0,11,62.52
409,51.1425,-9.4,21,5,0,11,62.52
410,23.445,-74,22,5,0.6,11,62.52
411,23.6325,-13,22,5,0,11,62.52
412,24.0825,-30,22,5,0,11,62.52
413,24.4575,-17,22,5,0,11,62.52
414,51.1425,-9.4,22,5,0,11,62.52
415,23.445,-74,23,5,0.6,11,62.52
416,23.6325,-13,23,5,0,11,62.52
417,24.0825,-30,23,5,0,11,62.52
418,24.4575,-17,23,5,0,11,62.52
419,51.1425,-9.4,23,5,0,11,62.52
420,23.445,-74,24,5,0.6,11,62.52
421,23.6325,-13,24,5,0,11,62.52
422,24.0825,-30,24,5,0,11,62.52
423,24.4575,-17,24,5,0,11,62.52
424,51.1425,-9.4,24,5,0,11,62.52
425,28.93125,-50,1,6,0.6,11,77.15
426,49.05,-292.4,1,6,0,11,77.15
427,28.93125,-100,2,6,0.6,11,77.15
428,49.05,-242.4,2,6,0,11,77.15
429,28.93125,-150,3,6,0.6,11,77.15
430,49.05,-192.4,3,6,0,11,77.15
431,28.93125,-165,4,6,0.6,11,77.15
432,29.11875,-50,4,6,0,11,77.15
433,29.56875,-35,4,6,0,11,77.15
434,29.94375,-81,4,6,0,11,77.15
435,49.05,-11.4,4,6,0,11,77.15
436,28.93125,-165,5,6,0.6,11,77.15
437,29.11875,-50,5,6,0,11,77.15
438,29.56875,-35,5,6,0,11,77.15
439,29.94375,-81,5,6,0,11,77.15
440,49.05,-11.4,5,6,0,11,77.15
441,28.93125,-165,6,6,0.6,11,77.15
442,29.11875,-50,6,6,0,11,77.15
443,29.56875,-35,6,6,0,11,77.15
444,29.94375,-81,6,6,0,11,77.15
445,49.05,-11.4,6,6,0,11,77.15
446,28.93125,-165,7,6,0.6,11,77.15
447,29.11875,-50,7,6,0,11,77.15
448,29.56875,-35,7,6,0,11,77.15
449,29.94375,-81,7,6,0,11,77.15
450,49.05,-11.4,7,6,0,11,77.15
451,28.93125,-165,8,6,0.6,11,77.15
452,29.11875,-50,8,6,0,11,77.15
453,29.56875,-35,8,6,0,11,77.15
454,29.94375,-81,8,6,0,11,77.15
455,49.05,-11.4,8,6,0,11,77.15
456,28.93125,-165,9,6,0.6,11,77.15
457,29.11875,-50,9,6,0,11,77.15
458,29.56875,-35,9,6,0,11,77.15
459,29.94375,-81,9,6,0,11,77.15
460,49.05,-11.4,9,6,0,11,77.15
461,28.93125,-165,10,6,0.6,11,77.15
462,29.11875,-50,10,6,0,11,77.15
463,29.56875,-35,10,6,0,11,77.15
464,29.94375,-81,10,6,0,11,77.15
465,49.05,-11.4,10,6,0,11,77.15
466,28.93125,-165,11,6,0.6,11,77.15
467,29.11875,-50,11,6,0,11,77.15
468,29.56875,-35,11,6,0,11,77.15
469,29.94375,-81,11,6,0,11,77.15
470,49.05,-11.4,11,6,0,11,77.15
471,28.93125,-165,12,6,0.6,11,77.15
472,29.11875,-50,12,6,0,11,77.15
473,29.56875,-35,12,6,0,11,77.15
474,29.94375,-81,12,6,0,11,77.15
475,49.05,-11.4,12,6,0,11,77.15
476,28.93125,-165,13,6,0.6,11,77.15
477,29.11875,-50,13,6,0,11,77.15
478,29.56875,-35,13,6,0,11,77.15
479,29.94375,-81,13,6,0,11,77.15
480,49.05,-11.4,13,6,0,11,77.15
481,28.93125,-165,14,6,0.6,11,77.15
482,29.11875,-50,14,6,0,11,77.15
483,29.56875,-35,14,6,0,11,77.15
484,29.94375,-81,14,6,0,11,77.15
485,49.05,-11.4,14,6,0,11,77.15
486,28.93125,-165,15,6,0.6,11,77.15
487,29.11875,-50,15,6,0,11,77.15
488,29.56875,-35,15,6,0,11,77.15
489,29.94375,-81,15,6,0,11,77.15
490,49.05,-11.4,15,6,0,11,77.15
491,28.93125,-165,16,6,0.6,11,77.15
492,29.11875,-50,16,6,0,11,77.15
493,29.56875,-35,16,6,0,11,77.15
494,29.94375,-81,16,6,0,11,77.15
495,49.05,-11.4,16,6,0,11,77.15
496,28.93125,-165,17,6,0.6,11,77.15
497,29.11875,-50,17,6,0,11,77.15
498,29.56875,-35,17,6,0,11,77.15
499,29.94375,-81,17,6,0,11,77.15
500,49.05,-11.4,17,6,0,11,77.15
501,28.93125,-165,18,6,0.6,11,77.15
502,29.11875,-50,18,6,0,11,77.15
503,29.56875,-35,18,6,0,11,77.15
504,29.94375,-81,18,6,0,11,77.15
505,49.05,-11.4,18,6,0,11,77.15
506,28.93125,-165,19,6,0.6,11,77.15
507,29.11875,-50,19,6,0,11,77.15
508,29.56875,-35,19,6,0,11,77.15
509,29.94375,-81,19,6,0,11,77.15
510,49.05,-11.4,19,6,0,11,77.15
511,28.93125,-165,20,6,0.6,11,77.15
512,29.11875,-50,20,6,0,11,77.15
513,29.56875,-35,20,6,0,11,77.15
514,29.94375,-81,20,6,0,11,77.15
515,49.05,-11.4,20,6,0,11,77.15
516,28.93125,-165,21,6,0.6,11,77.15
517,29.11875,-50,21,6,0,11,77.15
518,29.56875,-35,21,6,0,11,77.15
519,29.94375,-81,21,6,0,11,77.15
520,49.05,-11.4,21,6,0,11,77.15
521,28.93125,-165,22,6,0.6,11,77.15
522,29.11875,-50,22,6,0,11,77.15
523,29.56875,-35,22,6,0,11,77.15
524,29.94375,-81,22,6,0,11,77.15
525,49.05,-11.4,22,6,0,11,77.15
526,28.93125,-165,23,6,0.6,11,77.15
527,29.11875,-50,23,6,0,11,77.15
528,29.56875,-35,23,6,0,11,77.15
529,29.94375,-81,23,6,0,11,77.15
530,49.05,-11.4,23,6,0,11,77.15
531,28.93125,-165,24,6,0.6,11,77.15
532,29.11875,-50,24,6,0,11,77.15
533,29.56875,-35,24,6,0,11,77.15
534,29.94375,-81,24,6,0,11,77.15
535,49.05,-11.4,24,6,0,11,77.15
536,20.02125,-50,1,7,0.6,11,53.39
537,60,-300,1,7,0,11,53.39
538,20.02125,-100,2,7,0.6,11,53.39
539,60,-250,2,7,0,11,53.39
540,20.02125,-150,3,7,0.6,11,53.39
541,60,-200,3,7,0,11,53.39
542,20.02125,-180,4,7,0.6,11,53.39
543,20.20875,-40,4,7,0,11,53.39
544,20.65875,-20,4,7,0,11,53.39
545,21.03375,-93,4,7,0,11,53.39
546,60,-17,4,7,0,11,53.39
547,20.02125,-180,5,7,0.6,11,53.39
548,20.20875,-40,5,7,0,11,53.39
549,20.65875,-20,5,7,0,11,53.39
550,21.03375,-93,5,7,0,11,53.39
551,60,-17,5,7,0,11,53.39
552,20.02125,-180,6,7,0.6,11,53.39
553,20.20875,-40,6,7,0,11,53.39
554,20.65875,-20,6,7,0,11,53.39
555,21.03375,-93,6,7,0,11,53.39
556,60,-17,6,7,0,11,53.39
557,20.02125,-180,7,7,0.6,11,53.39
558,20.20875,-40,7,7,0,11,53.39
559,20.65875,-20,7,7,0,11,53.39
560,21.03375,-93,7,7,0,11,53.39
561,60,-17,7,7,0,11,53.39
562,20.02125,-180,8,7,0.6,11,53.39
563,20.20875,-40,8,7,0,11,53.39
564,20.65875,-20,8,7,0,11,53.39
565,21.03375,-93,8,7,0,11,53.39
566,60,-17,8,7,0,11,53.39
567,20.02125,-180,9,7,0.6,11,53.39
568,20.20875,-40,9,7,0,11,53.39
569,20.65875,-20,9,7,0,11,53.39
570,21.03375,-93,9,7,0,11,53.39
571,60,-17,9,7,0,11,53.39
572,20.02125,-180,10,7,0.6,11,53.39
573,20.20875,-40,10,7,0,11,53.39
574,20.65875,-20,10,7,0,11,53.39
575,21.03375,-93,10,7,0,11,53.39
576,60,-17,10,7,0,11,53.39
577,20.02125,-180,11,7,0.6,11,53.39
578,20.20875,-40,11,7,0,11,53.39
579,20.65875,-20,11,7,0,11,53.39
580,21.03375,-93,11,7,0,11,53.39
581,60,-17,11,7,0,11,53.39
582,20.02125,-180,12,7,0.6,11,53.39
583,20.20875,-40,12,7,0,11,53.39
584,20.65875,-20,12,7,0,11,53.39
585,21.03375,-93,12,7,0,11,53.39
586,60,-17,12,7,0,11,53.39
587,20.02125,-180,13,7,0.6,11,53.39
588,20.20875,-40,13,7,0,11,53.39
589,20.65875,-20,13,7,0,11,53.39
590,21.03375,-93,13,7,0,11,53.39
591,60,-17,13,7,0,11,53.39
592,20.02125,-180,14,7,0.6,11,53.39
593,20.20875,-40,14,7,0,11,53.39
594,20.65875,-20,14,7,0,11,53.39
595,21.03375,-93,14,7,0,11,53.39
596,60,-17,14,7,0,11,53.39
597,20.02125,-180,15,7,0.6,11,53.39
598,20.20875,-40,15,7,0,11,53.39
599,20.65875,-20,15,7,0,11,53.39
600,21.03375,-93,15,7,0,11,53.39
601,60,-17,15,7,0,11,53.39
602,20.02125,-180,16,7,0.6,11,53.39
603,20.20875,-40,16,7,0,11,53.39
604,20.65875,-20,16,7,0,11,53.39
605,21.03375,-93,16,7,0,11,53.39
606,60,-17,16,7,0,11,53.39
607,20.02125,-180,17,7,0.6,11,53.39
608,20.20875,-40,17,7,0,11,53.39
609,20.65875,-20,17,7,0,11,53.39
610,21.03375,-93,17,7,0,11,53.39
611,60,-17,17,7,0,11,53.39
612,20.02125,-180,18,7,0.6,11,53.39
613,20.20875,-40,18,7,0,11,53.39
614,20.65875,-20,18,7,0,11,53.39
615,21.03375,-93,18,7,0,11,53.39
616,60,-17,18,7,0,11,53.39
617,20.02125,-180,19,7,0.6,11,53.39
618,20.20875,-40,19,7,0,11,53.39
619,20.65875,-20,19,7,0,11,53.39
620,21.03375,-93,19,7,0,11,53.39
621,60,-17,19,7,0,11,53.39
622,20.02125,-180,20,7,0.6,11,53.39
623,20.20875,-40,20,7,0,11,53.39
624,20.65875,-20,20,7,0,11,53.39
625,21.03375,-93,20,7,0,11,53.39
626,60,-17,20,7,0,11,53.39
627,20.02125,-180,21,7,0.6,11,53.39
628,20.20875,-40,21,7,0,11,53.39
629,20.65875,-20,21,7,0,11,53.39
630,21.03375,-93,21,7,0,11,53.39
631,60,-17,21,7,0,11,53.39
632,20.02125,-180,22,7,0.6,11,53.39
633,20.20875,-40,22,7,0,11,53.39
634,20.65875,-20,22,7,0,11,53.39
635,21.03375,-93,22,7,0,11,53.39
636,60,-17,22,7,0,11,53.39
637,20.02125,-180,23,7,0.6,11,53.39
638,20.20875,-40,23,7,0,11,53.39
639,20.65875,-20,23,7,0,11,53.39
