"H","PH","QH","TH","MP","AR","LH","VH"
90,35.25,-34,10,3,0,11,94
91,45,-112,10,3,0,11,94
92,46.5,-112,10,3,0,11,94
93,50.625,-112,10,3,0,11,94
94,52.5,-111.8,10,3,0,11,94
95,35.25,-180,11,3,0.6,11,94
96,35.25,-34,11,3,0,11,94
97,35.25,-34,11,3,0,11,94
98,35.25,-34,11,3,0,11,94
99,35.25,-34,11,3,0,11,94
100,35.25,-34,11,3,0,11,94
101,45,-112,11,3,0,11,94
102,46.5,-112,11,3,0,11,94
103,50.625,-112,11,3,0,11,94
104,52.5,-111.8,11,3,0,11,94
105,35.25,-180,12,3,0.6,11,94
106,35.25,-34,12,3,0,11,94
107,35.25,-34,12,3,0,11,94
108,35.25,-34,12,3,0,11,94
109,35.25,-34,12,3,0,11,94
110,35.25,-34,12,3,0,11,94
111,45,-112,12,3,0,11,94
112,46.5,-112,12,3,0,11,94
113,50.625,-112,12,3,0,11,94
114,52.5,-111.8,12,3,0,11,94
115,35.25,-180,13,3,0.6,11,94
116,35.25,-34,13,3,0,11,94
117,35.25,-34,13,3,0,11,94
118,35.25,-34,13,3,0,11,94
119,35.25,-34,13,3,0,11,94
120,35.25,-34,13,3,0,11,94
121,45,-112,13,3,0,11,94
122,46.5,-112,13,3,0,11,94
123,50.625,-112,13,3,0,11,94
124,52.5,-111.8,13,3,0,11,94
125,35.25,-180,14,3,0.6,11,94
126,35.25,-34,14,3,0,11,94
127,35.25,-34,14,3,0,11,94
128,35.25,-34,14,3,0,11,94
129,35.25,-34,14,3,0,11,94
130,35.25,-34,14,3,0,11,94
131,45,-112,14,3,0,11,94
132,46.5,-112,14,3,0,11,94
133,50.625,-112,14,3,0,11,94
134,52.5,-111.8,14,3,0,11,94
135,35.25,-180,15,3,0.6,11,94
136,35.25,-34,15,3,0,11,94
137,35.25,-34,15,3,0,11,94
138,35.25,-34,15,3,0,11,94
139,35.25,-34,15,3,0,11,94
140,35.25,-34,15,3,0,11,94
141,45,-112,15,3,0,11,94
142,46.5,-112,15,3,0,11,94
143,50.625,-112,15,3,0,11,94
144,52.5,-111.8,15,3,0,11,94
145,35.25,-180,16,3,0.6,11,94
146,35.25,-34,16,3,0,11,94
147,35.25,-34,16,3,0,11,94
148,35.25,-34,16,3,0,11,94
149,35.25,-34,16,3,0,11,94
150,35.25,-34,16,3,0,11,94
151,45,-112,16,3,0,11,94
152,46.5,-112,16,3,0,11,94
153,50.625,-112,16,3,0,11,94
154,52.5,-111.8,16,3,0,11,94
155,35.25,-180,17,3,0.6,11,94
156,35.25,-34,17,3,0,11,94
157,35.25,-34,17,3,0,11,94
158,35.25,-34,17,3,0,11,94
159,35.25,-34,17,3,0,11,94
160,35.25,-34,17,3,0,11,94
161,45,-112,17,3,0,11,94
162,46.5,-112,17,3,0,11,94
163,50.625,-112,17,3,0,11,94
164,52.5,-111.8,17,3,0,11,94
165,35.25,-180,18,3,0.6,11,94
166,35.25,-34,18,3,0,11,94
167,35.25,-34,18,3,0,11,94
168,35.25,-34,18,3,0,11,94
169,35.25,-34,18,3,0,11,94
170,35.25,-34,18,3,0,11,94
171,45,-112,18,3,0,11,94
172,46.5,-112,18,3,0,11,94
173,50.625,-112,18,3,0,11,94
174,52.5,-111.8,18,3,0,11,94
175,35.25,-180,19,3,0.6,11,94
176,35.25,-34,19,3,0,11,94
177,35.25,-34,19,3,0,11,94
178,35.25,-34,19,3,0,11,94
179,35.25,-34,19,3,0,11,94
180,35.25,-34,19,3,0,11,94
181,45,-112,19,3,0,11,94
182,46.5,-112,19,3,0,11,94
183,50.625,-112,19,3,0,11,94
184,52.5,-111.8,19,3,0,11,94
185,35.25,-180,20,3,0.6,11,94
186,35.25,-34,20,3,0,11,94
187,35.25,-34,20,3,0,11,94
188,35.25,-34,20,3,0,11,94
189,35.25,-34,20,3,0,11,94
190,35.25,-34,20,3,0,11,94
191,45,-112,20,3,0,11,94
192,46.5,-112,20,3,0,11,94
193,50.625,-112,20,3,0,11,94
194,52.5,-111.8,20,3,0,11,94
195,35.25,-180,21,3,0.6,11,94
196,35.25,-34,21,3,0,11,94
197,35.25,-34,21,3,0,11,94
198,35.25,-34,21,3,0,11,94
199,35.25,-34,21,3,0,11,94
200,35.25,-34,21,3,0,11,94
201,45,-112,21,3,0,11,94
202,46.5,-112,21,3,0,11,94
203,50.625,-112,21,3,0,11,94
204,52.5,-111.8,21,3,0,11,94
205,35.25,-180,22,3,0.6,11,94
206,35.25,-34,22,3,0,11,94
207,35.25,-34,22,3,0,11,94
208,35.25,-34,22,3,0,11,94
209,35.25,-34,22,3,0,11,94
210,35.25,-34,22,3,0,11,94
211,45,-112,22,3,0,11,94
212,46.5,-112,22,3,0,11,94
213,50.625,-112,22,3,0,11,94
214,52.5,-111.8,22,3,0,11,94
215,35.25,-30,23,3,0.6,11,94
216,67.6125,-767.8,23,3,0,11,94
217,67.6125,-797.8,24,3,0.6,11,94
218,18.6825,-175,1,4,0.6,11,49.82
219,18.6825,-45,1,4,0,11,49.82
220,18.6825,-5,1,4,0,11,49.82
221,19.125,-10,1,4,0,11,49.82
222,19.3125,-10,1,4,0,11,49.82
223,19.6875,-10,1,4,0,11,49.82
224,20.25,-15,1,4,0,11,49.82
225,20.625,-30,1,4,0,11,49.82
226,67.6125,-485.2,1,4,0,11,49.82
227,18.6825,-220,2,4,0.6,11,49.82
228,18.6825,-5,2,4,0,11,49.82
229,19.125,-10,2,4,0,11,49.82
230,19.3125,-10,2,4,0,11,49.82
231,19.5,-10,2,4,0,11,49.82
232,19.6875,-10,2,4,0,11,49.82
233,20.25,-10,2,4,0,11,49.82
234,20.625,-25,2,4,0,11,49.82
235,67.6125,-485.2,2,4,0,11,49.82
236,18.6825,-220,3,4,0.6,11,49.82
237,18.6825,-5,3,4,0,11,49.82
238,19.125,-10,3,4,0,11,49.82
239,19.3125,-10,3,4,0,11,49.82
240,19.5,-10,3,4,0,11,49.82
241,19.6875,-10,3,4,0,11,49.82
242,20.25,-10,3,4,0,11,49.82
243,20.625,-25,3,4,0,11,49.82
244,67.6125,-485.2,3,4,0,11,49.82
245,18.6825,-220,4,4,0.6,11,49.82
246,18.6825,-5,4,4,0,11,49.82
247,19.125,-10,4,4,0,11,49.82
248,19.3125,-10,4,4,0,11,49.82
249,19.5,-10,4,4,0,11,49.82
250,19.6875,-10,4,4,0,11,49.82
251,20.25,-10,4,4,0,11,49.82
252,20.625,-25,4,4,0,11,49.82
253,67.6125,-485.2,4,4,0,11,49.82
254,18.6825,-220,5,4,0.6,11,49.82
255,18.6825,-5,5,4,0,11,49.82
256,19.125,-10,5,4,0,11,49.82
257,19.3125,-10,5,4,0,11,49.82
258,19.5,-10,5,4,0,11,49.82
259,19.6875,-10,5,4,0,11,49.82
260,20.25,-10,5,4,0,11,49.82
261,20.625,-25,5,4,0,11,49.82
262,67.6125,-485.2,5,4,0,11,49.82
263,18.6825,-220,6,4,0.6,11,49.82
264,18.6825,-5,6,4,0,11,49.82
265,19.125,-10,6,4,0,11,49.82
266,19.3125,-10,6,4,0,11,49.82
267,19.5,-10,6,4,0,11,49.82
268,19.6875,-10,6,4,0,11,49.82
269,20.25,-10,6,4,0,11,49.82
270,20.625,-25,6,4,0,11,49.82
271,67.6125,-485.2,6,4,0,11,49.82
272,18.6825,-220,7,4,0.6,11,49.82
273,18.6825,-5,7,4,0,11,49.82
274,19.125,-10,7,4,0,11,49.82
275,19.3125,-10,7,4,0,11,49.82
276,19.5,-10,7,4,0,11,49.82
277,19.6875,-10,7,4,0,11,49.82
278,20.25,-10,7,4,0,11,49.82
279,20.625,-25,7,4,0,11,49.82
280,67.6125,-485.2,7,4,0,11,49.82
281,18.6825,-220,8,4,0.6,11,49.82
282,67.6125,-565.2,8,4,0,11,49.82
283,18.6825,-215,9,4,0.6,11,49.82
284,67.6125,-570.2,9,4,0,11,49.82
285,18.6825,-230,10,4,0.6,11,49.82
286,67.6125,-555.2,10,4,0,11,49.82
287,18.6825,-335,11,4,0.6,11,49.82
288,67.6125,-450.2,11,4,0,11,49.82
289,18.6825,-445,12,4,0.6,11,49.82
290,18.6825,-15,12,4,0,11,49.82
291,19.125,-20,12,4,0,11,49.82
292,19.3125,-40,12,4,0,11,49.82
293,19.5,-40,12,4,0,11,49.82
294,19.6875,-40,12,4,0,11,49.82
295,20.25,-50,12,4,0,11,49.82
296,20.625,-50,12,4,0,11,49.82
297,67.6125,-85.2,12,4,0,11,49.82
298,18.6825,-445,13,4,0.6,11,49.82
299,18.6825,-15,13,4,0,11,49.82
300,19.125,-20,13,4,0,11,49.82
301,19.3125,-40,13,4,0,11,49.82
302,19.5,-40,13,4,0,11,49.82
303,19.6875,-40,13,4,0,11,49.82
304,20.25,-50,13,4,0,11,49.82
305,20.625,-50,13,4,0,11,49.82
306,67.6125,-85.2,13,4,0,11,49.82
307,18.6825,-445,14,4,0.6,11,49.82
308,18.6825,-15,14,4,0,11,49.82
309,19.125,-20,14,4,0,11,49.82
310,19.3125,-40,14,4,0,11,49.82
311,19.5,-40,14,4,0,11,49.82
312,19.6875,-40,14,4,0,11,49.82
313,20.25,-50,14,4,0,11,49.82
314,20.625,-50,14,4,0,11,49.82
315,67.6125,-85.2,14,4,0,11,49.82
316,18.6825,-445,15,4,0.6,11,49.82
317,18.6825,-15,15,4,0,11,49.82
318,19.125,-20,15,4,0,11,49.82
319,19.3125,-40,15,4,0,11,49.82
320,19.5,-40,15,4,0,11,49.82
321,19.6875,-40,15,4,0,11,49.82
322,20.25,-50,15,4,0,11,49.82
323,20.625,-50,15,4,0,11,49.82
324,67.6125,-85.2,15,4,0,11,49.82
325,18.6825,-445,16,4,0.6,11,49.82
326,18.6825,-15,16,4,0,11,49.82
327,19.125,-20,16,4,0,11,49.82
328,19.3125,-40,16,4,0,11,49.82
329,19.5,-40,16,4,0,11,49.82
330,19.6875,-40,16,4,0,11,49.82
331,20.25,-50,16,4,0,11,49.82
332,20.625,-50,16,4,0,11,49.82
333,67.6125,-85.2,16,4,0,11,49.82
334,18.6825,-445,17,4,0.6,11,49.82
335,18.6825,-15,17,4,0,11,49.82
336,19.125,-20,17,4,0,11,49.82
337,19.3125,-40,17,4,0,11,49.82
338,19.5,-40,17,4,0,11,49.82
339,19.6875,-40,17,4,0,11,49.82
340,20.25,-50,17,4,0,11,49.82
341,20.625,-50,17,4,0,11,49.82
342,67.6125,-85.2,17,4,0,11,49.82
343,18.6825,-445,18,4,0.6,11,49.82
344,18.6825,-15,18,4,0,11,49.82
345,19.125,-20,18,4,0,11,49.82
346,19.3125,-40,18,4,0,11,49.82
347,19.5,-40,18,4,0,11,49.82
348,19.6875,-40,18,4,0,11,49.82
349,20.25,-50,18,4,0,11,49.82
350,20.625,-50,18,4,0,11,49.82
351,67.6125,-85.2,18,4,0,11,49.82
352,18.6825,-445,19,4,0.6,11,49.82
353,18.6825,-15,19,4,0,11,49.82
354,19.125,-20,19,4,0,11,49.82
355,19.3125,-40,19,4,0,11,49.82
356,19.5,-40,19,4,0,11,49.82
357,19.6875,-40,19,4,0,11,49.82
358,20.25,-50,19,4,0,11,49.82
359,20.625,-50,19,4,0,11,49.82
360,67.6125,-85.2,19,4,0,11,49.82
361,18.6825,-445,20,4,0.6,11,49.82
362,18.6825,-15,20,4,0,11,49.82
363,19.125,-20,20,4,0,11,49.82
364,19.3125,-40,20,4,0,11,49.82
365,19.5,-40,20,4,0,11,49.82
366,19.6875,-40,20,4,0,11,49.82
367,20.25,-50,20,4,0,11,49.82
368,20.625,-50,20,4,0,11,49.82
369,67.6125,-85.2,20,4,0,11,49.82
370,18.6825,-445,21,4,0.6,11,49.82
371,18.6825,-15,21,4,0,11,49.82
372,19.125,-20,21,4,0,11,49.82
373,19.3125,-40,21,4,0,11,49.82
374,19.5,-40,21,4,0,11,49.82
375,19.6875,-40,21,4,0,11,49.82
376,20.25,-50,21,4,0,11,49.82
377,20.625,-50,21,4,0,11,49.82
378,67.6125,-85.2,21,4,0,11,49.82
379,18.6825,-445,22,4,0.6,11,49.82
380,18.6825,-15,22,4,0,11,49.82
381,19.125,-20,22,4,0,11,49.82
382,19.3125,-40,22,4,0,11,49.82
383,19.5,-40,22,4,0,11,49.82
384,19.6875,-40,22,4,0,11,49.82
385,20.25,-50,22,4,0,11,49.82
386,20.625,-50,22,4,0,11,49.82
387,67.6125,-85.2,22,4,0,11,49.82
388,18.6825,-445,23,4,0.6,11,49.82
389,18.6825,-15,23,4,0,11,49.82
390,19.125,-20,23,4,0,11,49.82
391,19.3125,-40,23,4,0,11,49.82
392,19.5,-40,23,4,0,11,49.82
393,19.6875,-40,23,4,0,11,49.82
394,20.25,-50,23,4,0,11,49.82
395,20.625,-50,23,4,0,11,49.82
396,67.6125,-85.2,23,4,0,11,49.82
397,18.6825,-445,24,4,0.6,11,49.82
398,18.6825,-15,24,4,0,11,49.82
399,19.125,-20,24,4,0,11,49.82
400,19.3125,-40,24,4,0,11,49.82
401,19.5,-40,24,4,0,11,49.82
402,19.6875,-40,24,4,0,11,49.82
403,20.25,-50,24,4,0,11,49.82
404,20.625,-50,24,4,0,11,49.82
405,67.6125,-85.2,24,4,0,11,49.82
406,67.6125,-408.6,1,5,0.6,11,97
407,67.6125,-408.6,2,5,0.6,11,97
408,67.6125,-408.6,3,5,0.6,11,97
409,67.6125,-408.6,4,5,0.6,11,97
410,67.6125,-408.6,5,5,0.6,11,97
411,67.6125,-408.6,6,5,0.6,11,97
412,36.375,-40,7,5,0.6,11,97
413,67.6125,-368.6,7,5,0,11,97
414,36.375,-100,8,5,0.6,11,97
415,67.6125,-308.6,8,5,0,11,97
416,36.375,-165,9,5,0.6,11,97
417,67.6125,-243.6,9,5,0,11,97
418,36.375,-180,10,5,0.6,11,97
419,36.375,-45.7,10,5,0,11,97
420,36.375,-45.7,10,5,0,11,97
421,36.375,-45.7,10,5,0,11,97
422,36.375,-45.7,10,5,0,11,97
423,36.375,-45.8,10,5,0,11,97
424,36.375,-180,11,5,0.6,11,97
425,36.375,-45.7,11,5,0,11,97
426,36.375,-45.7,11,5,0,11,97
427,36.375,-45.7,11,5,0,11,97
428,36.375,-45.7,11,5,0,11,97
429,36.375,-45.8,11,5,0,11,97
430,36.375,-180,12,5,0.6,11,97
431,36.375,-45.7,12,5,0,11,97
432,36.375,-45.7,12,5,0,11,97
433,36.375,-45.7,12,5,0,11,97
434,36.375,-45.7,12,5,0,11,97
435,36.375,-45.8,12,5,0,11,97
436,36.375,-180,13,5,0.6,11,97
437,36.375,-45.7,13,5,0,11,97
438,36.375,-45.7,13,5,0,11,97
439,36.375,-45.7,13,5,0,11,97
440,36.375,-45.7,13,5,0,11,97
441,36.375,-45.8,13,5,0,11,97
442,36.375,-180,14,5,0.6,11,97
443,36.375,-45.7,14,5,0,11,97
444,36.375,-45.7,14,5,0,11,97
445,36.375,-45.7,14,5,0,11,97
446,36.375,-45.7,14,5,0,11,97
447,36.375,-45.8,14,5,0,11,97
448,36.375,-180,15,5,0.6,11,97
449,36.375,-45.7,15,5,0,11,97
450,36.375,-45.7,15,5,0,11,97
451,36.375,-45.7,15,5,0,11,97
452,36.375,-45.7,15,5,0,11,97
453,36.375,-45.8,15,5,0,11,97
454,36.375,-180,16,5,0.6,11,97
455,36.375,-45.7,16,5,0,11,97
456,36.375,-45.7,16,5,0,11,97
457,36.375,-45.7,16,5,0,11,97
458,36.375,-45.7,16,5,0,11,97
459,36.375,-45.8,16,5,0,11,97
460,36.375,-180,17,5,0.6,11,97
461,36.375,-45.7,17,5,0,11,97
462,36.375,-45.7,17,5,0,11,97
463,36.375,-45.7,17,5,0,11,97
464,36.375,-45.7,17,5,0,11,97
465,36.375,-45.8,17,5,0,11,97
466,36.375,-180,18,5,0.6,11,97
467,36.375,-45.7,18,5,0,11,97
468,36.375,-45.7,18,5,0,11,97
469,36.375,-45.7,18,5,0,11,97
470,36.375,-45.7,18,5,0,11,97
471,36.375,-45.8,18,5,0,11,97
472,36.375,-180,19,5,0.6,11,97
473,36.375,-45.7,19,5,0,11,97
474,36.375,-45.7,19,5,0,11,97
475,36.375,-45.7,19,5,0,11,97
476,36.375,-45.7,19,5,0,11,97
477,36.375,-45.8,19,5,0,11,97
478,36.375,-180,20,5,0.6,11,97
479,36.375,-45.7,20,5,0,11,97
480,36.375,-45.7,20,5,0,11,97
481,36.375,-45.7,20,5,0,11,97
482,36.375,-45.7,20,5,0,11,97
483,36.375,-45.8,20,5,0,11,97
484,36.375,-180,21,5,0.6,11,97
485,36.375,-45.7,21,5,0,11,97
486,36.375,-45.7,21,5,0,11,97
487,36.375,-45.7,21,5,0,11,97
488,36.375,-45.7,21,5,0,11,97
489,36.375,-45.8,21,5,0,11,97
490,36.375,-180,22,5,0.6,11,97
491,36.375,-45.7,22,5,0,11,97
492,36.375,-45.7,22,5,0,11,97
493,36.375,-45.7,22,5,0,11,97
494,36.375,-45.7,22,5,0,11,97
495,36.375,-45.8,22,5,0,11,97
496,36.375,-80,23,5,0.6,11,97
497,67.6125,-328.6,23,5,0,11,97
498,67.6125,-408.6,24,5,0.6,11,97
499,67.6125,-408.4,1,6,0.6,11,180.3
500,67.6125,-408.4,2,6,0.6,11,180.3
501,67.6125,-408.4,3,6,0.6,11,180.3
502,67.6125,-408.4,4,6,0.6,11,180.3
503,67.6125,-408.4,5,6,0.6,11,180.3
504,67.6125,-408.4,6,6,0.6,11,180.3
505,67.6125,-10,7,6,0.6,11,180.3
506,67.6125,-398.4,7,6,0,11,180.3
507,67.6125,-110,8,6,0.6,11,180.3
508,67.6125,-298.4,8,6,0,11,180.3
509,67.6125,-390,9,6,0.6,11,180.3
510,67.6125,-18.4,9,6,0,11,180.3
511,67.6125,-390,10,6,0.6,11,180.3
512,67.6125,-18.4,10,6,0,11,180.3
513,67.6125,-390,11,6,0.6,11,180.3
514,67.6125,-18.4,11,6,0,11,180.3
515,67.6125,-390,12,6,0.6,11,180.3
516,67.6125,-18.4,12,6,0,11,180.3
517,67.6125,-390,13,6,0.6,11,180.3
518,67.6125,-18.4,13,6,0,11,180.3
519,67.6125,-390,14,6,0.6,11,180.3
520,67.6125,-18.4,14,6,0,11,180.3
521,67.6125,-390,15,6,0.6,11,180.3
522,67.6125,-18.4,15,6,0,11,180.3
523,67.6125,-390,16,6,0.6,11,180.3
524,67.6125,-18.4,16,6,0,11,180.3
525,67.6125,-390,17,6,0.6,11,180.3
526,67.6125,-18.4,17,6,0,11,180.3
527,67.6125,-390,18,6,0.6,11,180.3
528,67.6125,-18.4,18,6,0,11,180.3
529,67.6125,-390,19,6,0.6,11,180.3
530,67.6125,-18.4,19,6,0,11,180.3
531,67.6125,-390,20,6,0.6,11,180.3
532,67.6125,-18.4,20,6,0,11,180.3
533,67.6125,-390,21,6,0.6,11,180.3
534,67.6125,-18.4,21,6,0,11,180.3
535,67.6125,-390,22,6,0.6,11,180.3
536,67.6125,-18.4,22,6,0,11,180.3
537,67.6125,-150,23,6,0.6,11,180.3
538,67.6125,-258.4,23,6,0,11,180.3
539,67.6125,-408.4,24,6,0.6,11,180.3
540,67.6125,-402,1,7,0.6,11,105
541,67.6125,-402,2,7,0.6,11,105
542,67.6125,-402,3,7,0.6,11,105
543,67.6125,-402,4,7,0.6,11,105
544,67.6125,-402,5,7,0.6,11,105
545,67.6125,-402,6,7,0.6,11,105
546,67.6125,-402,7,7,0.6,11,105
547,67.6125,-402,8,7,0.6,11,105
548,67.6125,-402,9,7,0.6,11,105
549,67.6125,-402,10,7,0.6,11,105
550,67.6125,-402,11,7,0.6,11,105
551,67.6125,-402,12,7,0.6,11,105
552,67.6125,-402,13,7,0.6,11,105
553,67.6125,-402,14,7,0.6,11,105
554,67.6125,-402,15,7,0.6,11,105
555,39.375,-44,16,7,0.6,11,105
556,67.6125,-358,16,7,0,11,105
557,39.375,-75,17,7,0.6,11,105
558,67.6125,-327,17,7,0,11,105
559,39.375,-171,18,7,0.6,11,105
560,67.6125,-231,18,7,0,11,105
561,39.375,-390,19,7,0.6,11,105
562,67.6125,-12,19,7,0,11,105
563,39.375,-390,20,7,0.6,11,105
564,67.6125,-12,20,7,0,11,105
565,39.375,-390,21,7,0.6,11,105
566,67.6125,-12,21,7,0,11,105
567,39.375,-390,22,7,0.6,11,105
568,67.6125,-12,22,7,0,11,105
569,39.375,-35,23,7,0.6,11,105
570,67.6125,-367,23,7,0,11,105
571,67.6125,-402,24,7,0.6,11,105
572,52.875,-290,1,8,0.6,11,106.92
573,52.875,-290,2,8,0.6,11,106.92
574,52.875,-290,3,8,0.6,11,106.92
575,52.875,-290,4,8,0.6,11,106.92
576,52.875,-290,5,8,0.6,11,106.92
577,52.875,-290,6,8,0.6,11,106.92
578,52.875,-290,7,8,0.6,11,106.92
579,52.875,-290,8,8,0.6,11,106.92
580,52.875,-290,9,8,0.6,11,106.92
581,52.875,-290,10,8,0.6,11,106.92
582,52.875,-290,11,8,0.6,11,106.92
583,52.875,-290,12,8,0.6,11,106.92
584,52.875,-290,13,8,0.6,11,106.92
585,52.875,-290,14,8,0.6,11,106.92
586,52.875,-290,15,8,0.6,11,106.92
587,52.875,-290,16,8,0.6,11,106.92
588,52.875,-290,17,8,0.6,11,106.92
589,52.875,-290,18,8,0.6,11,106.92
590,52.875,-290,19,8,0.6,11,106.92
591,52.875,-290,20,8,0.6,11,106.92
592,52.875,-290,21,8,0.6,11,106.92
593,52.875,-290,22,8,0.6,11,106.92
594,52.875,-290,23,8,0.6,11,106.92
595,52.875,-290,24,8,0.6,11,106.92
596,18,-545,1,9,0.6,11,48
597,54.37875,-12.5,1,9,0,11,48
598,18,-545,2,9,0.6,11,48
599,54.37875,-12.5,2,9,0,11,48
600,18,-545,3,9,0.6,11,48
601,54.37875,-12.5,3,9,0,11,48
602,18,-545,4,9,0.6,11,48
603,54.37875,-12.5,4,9,0,11,48
604,18,-545,5,9,0.6,11,48
605,54.37875,-12.5,5,9,0,11,48
606,18,-545,6,9,0.6,11,48
607,54.37875,-12.5,6,9,0,11,48
608,18,-545,7,9,0.6,11,48
609,54.37875,-12.5,7,9,0,11,48
610,18,-545,8,9,0.6,11,48
611,54.37875,-12.5,8,9,0,11,48
612,18,-545,9,9,0.6,11,48
613,54.37875,-12.5,9,9,0,11,48
614,18,-545,10,9,0.6,11,48
615,54.37875,-12.5,10,9,0,11,48
616,18,-545,11,9,0.6,11,48
617,54.37875,-12.5,11,9,0,11,48
618,18,-545,12,9,0.6,11,48
619,54.37875,-12.5,12,9,0,11,48
620,18,-545,13,9,0.6,11,48
621,54.37875,-12.5,13,9,0,11,48
622,18,-545,14,9,0.6,11,48
623,54.37875,-12.5,14,9,0,11,48
624,18,-545,15,9,0.6,11,48
625,54.37875,-12.5,15,9,0,11,48
626,18,-545,16,9,0.6,11,48
627,54.37875,-12.5,16,9,0,11,48
628,18,-545,17,9,0.6,11,48
629,54.37875,-12.5,17,9,0,11,48
630,18,-545,18,9,0.6,11,48
631,54.37875,-12.5,18,9,0,11,48
632,18,-545,19,9,0.6,11,48
633,54.37875,-12.5,19,9,0,11,48
634,18,-545,20,9,0.6,11,48
635,54.37875,-12.5,20,9,0,11,48
636,18,-545,21,9,0.6,11,48
637,54.37875,-12.5,21,9,0,11,48
638,18,-545,22,9,0.6,11,48
639,54.37875,-12.5,22,9,0,11,48
640,18,-545,23,9,0.6,11,48
641,54.37875,-12.5,23,9,0,11,48
642,18,-545,24,9,0.6,11,48
643,54.37875,-12.5,24,9,0,11,48
644,18.46875,-171,1,10,0.6,11,49.25
645,18.46875,-374,1,10,0,11,49.25
646,54.3825,-17.1,1,10,0,11,49.25
647,18.46875,-171,2,10,0.6,11,49.25
