"H","PH","QH","TH","MP","AR","LH","VH"
60,67.6125,-257,14,964,0,11,62.3
61,23.3625,-270,15,964,0.6,11,62.3
62,67.6125,-127,15,964,0,11,62.3
63,23.3625,-374.4,16,964,0.6,11,62.3
64,67.6125,-22.6,16,964,0,11,62.3
65,23.3625,-376.6,17,964,0.6,11,62.3
66,67.6125,-20.4,17,964,0,11,62.3
67,23.3625,-379.6,18,964,0.6,11,62.3
68,67.6125,-17.4,18,964,0,11,62.3
69,23.3625,-382.4,19,964,0.6,11,62.3
70,67.6125,-14.6,19,964,0,11,62.3
71,23.3625,-385.2,20,964,0.6,11,62.3
72,67.6125,-11.8,20,964,0,11,62.3
73,23.3625,-387.4,21,964,0.6,11,62.3
74,67.6125,-9.6,21,964,0,11,62.3
75,23.3625,-389.7,22,964,0.6,11,62.3
76,67.6125,-7.3,22,964,0,11,62.3
77,23.3625,-391,23,964,0.6,11,62.3
78,67.6125,-6,23,964,0,11,62.3
79,23.3625,-392.1,24,964,0.6,11,62.3
80,67.6125,-4.9,24,964,0,11,62.3
81,48.75,-760,1,965,0.6,11,99.5
82,48.75,-760.8,2,965,0.6,11,99.5
83,48.75,-761.5,3,965,0.6,11,99.5
84,48.75,-762.2,4,965,0.6,11,99.5
85,48.75,-762.5,5,965,0.6,11,99.5
86,48.75,-763.3,6,965,0.6,11,99.5
87,48.75,-764.3,7,965,0.6,11,99.5
88,37.3125,-50,8,965,0.6,11,99.5
89,37.3125,-550,8,965,0,11,99.5
90,37.3125,-165.4,8,965,0,11,99.5
91,37.3125,-300,9,965,0.6,11,99.5
92,37.3125,-300,9,965,0,11,99.5
93,37.3125,-165.7,9,965,0,11,99.5
94,37.3125,-600,10,965,0.6,11,99.5
95,37.3125,-161.7,10,965,0,11,99.5
96,37.3125,-600,11,965,0.6,11,99.5
97,37.3125,-157.8,11,965,0,11,99.5
98,37.3125,-600,12,965,0.6,11,99.5
99,37.3125,-150.6,12,965,0,11,99.5
100,37.3125,-600,13,965,0.6,11,99.5
101,37.3125,-141.2,13,965,0,11,99.5
102,37.3125,-600,14,965,0.6,11,99.5
103,37.3125,-136.6,14,965,0,11,99.5
104,37.3125,-600,15,965,0.6,11,99.5
105,37.3125,-133.9,15,965,0,11,99.5
106,37.3125,-600,16,965,0.6,11,99.5
107,37.3125,-134.1,16,965,0,11,99.5
108,37.3125,-600,17,965,0.6,11,99.5
109,37.3125,-141.4,17,965,0,11,99.5
110,37.3125,-600,18,965,0.6,11,99.5
111,37.3125,-149,18,965,0,11,99.5
112,37.3125,-600,19,965,0.6,11,99.5
113,37.3125,-154.8,19,965,0,11,99.5
114,37.3125,-600,20,965,0.6,11,99.5
115,37.3125,-159.7,20,965,0,11,99.5
116,37.3125,-600,21,965,0.6,11,99.5
117,37.3125,-162.1,21,965,0,11,99.5
118,37.3125,-600,22,965,0.6,11,99.5
119,37.3125,-163.8,22,965,0,11,99.5
120,37.3125,-150,23,965,0.6,11,99.5
121,37.3125,-450,23,965,0,11,99.5
122,37.3125,-164.8,23,965,0,11,99.5
123,37.3125,-150,24,965,0.6,11,99.5
124,37.3125,-450,24,965,0,11,99.5
125,37.3125,-165.6,24,965,0,11,99.5
126,18.9375,-175,1,966,0.6,11,50.5
127,18.9375,-45,1,966,0,11,50.5
128,18.9375,-5,1,966,0,11,50.5
129,18.9375,-10,1,966,0,11,50.5
130,19.05,-10,1,966,0,11,50.5
131,19.3125,-10,1,966,0,11,50.5
132,19.425,-10,1,966,0,11,50.5
133,19.5,-20,1,966,0,11,50.5
134,67.6125,-500.2,1,966,0,11,50.5
135,18.9375,-220,2,966,0.6,11,50.5
136,18.9375,-5,2,966,0,11,50.5
137,18.9375,-10,2,966,0,11,50.5
138,19.05,-10,2,966,0,11,50.5
139,19.125,-10,2,966,0,11,50.5
140,19.3125,-10,2,966,0,11,50.5
141,19.425,-10,2,966,0,11,50.5
142,19.5,-10,2,966,0,11,50.5
143,67.6125,-500.2,2,966,0,11,50.5
144,18.9375,-220,3,966,0.6,11,50.5
145,18.9375,-5,3,966,0,11,50.5
146,18.9375,-10,3,966,0,11,50.5
147,19.05,-10,3,966,0,11,50.5
148,19.125,-10,3,966,0,11,50.5
149,19.3125,-10,3,966,0,11,50.5
150,19.425,-10,3,966,0,11,50.5
151,19.5,-10,3,966,0,11,50.5
152,67.6125,-500.2,3,966,0,11,50.5
153,18.9375,-220,4,966,0.6,11,50.5
154,18.9375,-5,4,966,0,11,50.5
155,18.9375,-10,4,966,0,11,50.5
156,19.05,-10,4,966,0,11,50.5
157,19.125,-10,4,966,0,11,50.5
158,19.3125,-10,4,966,0,11,50.5
159,19.425,-10,4,966,0,11,50.5
160,19.5,-10,4,966,0,11,50.5
161,67.6125,-500.2,4,966,0,11,50.5
162,18.9375,-220,5,966,0.6,11,50.5
163,67.6125,-565.2,5,966,0,11,50.5
164,18.9375,-218,6,966,0.6,11,50.5
165,67.6125,-567.2,6,966,0,11,50.5
166,18.9375,-230,7,966,0.6,11,50.5
167,67.6125,-555.2,7,966,0,11,50.5
168,18.9375,-335,8,966,0.6,11,50.5
169,67.6125,-450.2,8,966,0,11,50.5
170,18.9375,-445,9,966,0.6,11,50.5
171,18.9375,-15,9,966,0,11,50.5
172,18.975,-20,9,966,0,11,50.5
173,19.05,-40,9,966,0,11,50.5
174,19.125,-40,9,966,0,11,50.5
175,19.3125,-40,9,966,0,11,50.5
176,19.425,-50,9,966,0,11,50.5
177,19.5,-50,9,966,0,11,50.5
178,67.6125,-85.2,9,966,0,11,50.5
179,18.9375,-445,10,966,0.6,11,50.5
180,18.9375,-15,10,966,0,11,50.5
181,18.9375,-20,10,966,0,11,50.5
182,19.05,-40,10,966,0,11,50.5
183,19.125,-40,10,966,0,11,50.5
184,19.3125,-40,10,966,0,11,50.5
185,19.425,-50,10,966,0,11,50.5
186,19.5,-50,10,966,0,11,50.5
187,67.6125,-85.2,10,966,0,11,50.5
188,18.9375,-445,11,966,0.6,11,50.5
189,18.9375,-15,11,966,0,11,50.5
190,18.9375,-20,11,966,0,11,50.5
191,19.05,-40,11,966,0,11,50.5
192,19.125,-40,11,966,0,11,50.5
193,19.3125,-40,11,966,0,11,50.5
194,19.425,-50,11,966,0,11,50.5
195,19.5,-50,11,966,0,11,50.5
196,67.6125,-85.2,11,966,0,11,50.5
197,18.9375,-445,12,966,0.6,11,50.5
198,18.9375,-15,12,966,0,11,50.5
199,18.9375,-20,12,966,0,11,50.5
200,19.05,-40,12,966,0,11,50.5
201,19.125,-40,12,966,0,11,50.5
202,19.3125,-40,12,966,0,11,50.5
203,19.425,-50,12,966,0,11,50.5
204,19.5,-50,12,966,0,11,50.5
205,67.6125,-85.2,12,966,0,11,50.5
206,18.9375,-445,13,966,0.6,11,50.5
207,18.9375,-15,13,966,0,11,50.5
208,18.9375,-20,13,966,0,11,50.5
209,19.05,-40,13,966,0,11,50.5
210,19.125,-40,13,966,0,11,50.5
211,19.3125,-40,13,966,0,11,50.5
212,19.425,-50,13,966,0,11,50.5
213,19.5,-50,13,966,0,11,50.5
214,67.6125,-85.2,13,966,0,11,50.5
215,18.9375,-445,14,966,0.6,11,50.5
216,18.9375,-15,14,966,0,11,50.5
217,18.9375,-20,14,966,0,11,50.5
218,19.05,-40,14,966,0,11,50.5
219,19.125,-40,14,966,0,11,50.5
220,19.3125,-40,14,966,0,11,50.5
221,19.425,-50,14,966,0,11,50.5
222,19.5,-50,14,966,0,11,50.5
223,67.6125,-85.2,14,966,0,11,50.5
224,18.9375,-445,15,966,0.6,11,50.5
225,18.9375,-15,15,966,0,11,50.5
226,18.9375,-20,15,966,0,11,50.5
227,19.05,-40,15,966,0,11,50.5
228,19.125,-40,15,966,0,11,50.5
229,19.3125,-40,15,966,0,11,50.5
230,19.425,-50,15,966,0,11,50.5
231,19.5,-50,15,966,0,11,50.5
232,67.6125,-85.2,15,966,0,11,50.5
233,18.9375,-445,16,966,0.6,11,50.5
234,18.9375,-15,16,966,0,11,50.5
235,18.9375,-20,16,966,0,11,50.5
236,19.05,-40,16,966,0,11,50.5
237,19.125,-40,16,966,0,11,50.5
238,19.3125,-40,16,966,0,11,50.5
239,19.425,-50,16,966,0,11,50.5
240,19.5,-50,16,966,0,11,50.5
241,67.6125,-85.2,16,966,0,11,50.5
242,18.9375,-445,17,966,0.6,11,50.5
243,18.9375,-15,17,966,0,11,50.5
244,18.9375,-20,17,966,0,11,50.5
245,19.05,-40,17,966,0,11,50.5
246,19.125,-40,17,966,0,11,50.5
247,19.3125,-40,17,966,0,11,50.5
248,19.425,-50,17,966,0,11,50.5
249,19.5,-50,17,966,0,11,50.5
250,67.6125,-85.2,17,966,0,11,50.5
251,18.9375,-445,18,966,0.6,11,50.5
252,18.9375,-15,18,966,0,11,50.5
253,18.9375,-20,18,966,0,11,50.5
254,19.05,-40,18,966,0,11,50.5
255,19.125,-40,18,966,0,11,50.5
256,19.3125,-40,18,966,0,11,50.5
257,19.425,-50,18,966,0,11,50.5
258,19.5,-50,18,966,0,11,50.5
259,67.6125,-85.2,18,966,0,11,50.5
260,18.9375,-445,19,966,0.6,11,50.5
261,18.9375,-15,19,966,0,11,50.5
262,18.9375,-20,19,966,0,11,50.5
263,19.05,-40,19,966,0,11,50.5
264,19.125,-40,19,966,0,11,50.5
265,19.3125,-40,19,966,0,11,50.5
266,19.425,-50,19,966,0,11,50.5
267,19.5,-50,19,966,0,11,50.5
268,67.6125,-85.2,19,966,0,11,50.5
269,18.9375,-445,20,966,0.6,11,50.5
270,18.9375,-15,20,966,0,11,50.5
271,18.9375,-20,20,966,0,11,50.5
272,19.05,-40,20,966,0,11,50.5
273,19.125,-40,20,966,0,11,50.5
274,19.3125,-40,20,966,0,11,50.5
275,19.425,-50,20,966,0,11,50.5
276,19.5,-50,20,966,0,11,50.5
277,67.6125,-85.2,20,966,0,11,50.5
278,18.9375,-445,21,966,0.6,11,50.5
279,18.9375,-15,21,966,0,11,50.5
280,18.9375,-20,21,966,0,11,50.5
281,19.05,-40,21,966,0,11,50.5
282,19.125,-40,21,966,0,11,50.5
283,19.3125,-40,21,966,0,11,50.5
284,19.425,-50,21,966,0,11,50.5
285,19.5,-50,21,966,0,11,50.5
286,67.6125,-85.2,21,966,0,11,50.5
287,18.9375,-445,22,966,0.6,11,50.5
288,18.9375,-15,22,966,0,11,50.5
289,18.9375,-20,22,966,0,11,50.5
290,19.05,-40,22,966,0,11,50.5
291,19.125,-40,22,966,0,11,50.5
292,19.3125,-40,22,966,0,11,50.5
293,19.425,-50,22,966,0,11,50.5
294,19.5,-50,22,966,0,11,50.5
295,67.6125,-85.2,22,966,0,11,50.5
296,18.9375,-445,23,966,0.6,11,50.5
297,18.9375,-15,23,966,0,11,50.5
298,18.9375,-20,23,966,0,11,50.5
299,19.05,-40,23,966,0,11,50.5
300,19.125,-40,23,966,0,11,50.5
301,19.3125,-40,23,966,0,11,50.5
302,19.425,-50,23,966,0,11,50.5
303,19.5,-50,23,966,0,11,50.5
304,67.6125,-85.2,23,966,0,11,50.5
305,18.9375,-445,24,966,0.6,11,50.5
306,18.9375,-15,24,966,0,11,50.5
307,18.9375,-20,24,966,0,11,50.5
308,19.05,-40,24,966,0,11,50.5
309,19.125,-40,24,966,0,11,50.5
310,19.3125,-40,24,966,0,11,50.5
311,19.425,-50,24,966,0,11,50.5
312,19.5,-50,24,966,0,11,50.5
313,67.6125,-85.2,24,966,0,11,50.5
314,67.6125,-797.8,1,967,0.6,11,99.7
315,67.6125,-797.8,2,967,0.6,11,99.7
316,67.6125,-797.8,3,967,0.6,11,99.7
317,67.6125,-797.8,4,967,0.6,11,99.7
318,67.6125,-797.8,5,967,0.6,11,99.7
319,67.6125,-797.8,6,967,0.6,11,99.7
320,37.3875,-40,7,967,0.6,11,99.7
321,67.6125,-757.8,7,967,0,11,99.7
322,37.3875,-60,8,967,0.6,11,99.7
323,67.6125,-737.8,8,967,0,11,99.7
324,37.3875,-100,9,967,0.6,11,99.7
325,67.6125,-697.8,9,967,0,11,99.7
326,37.3875,-180,10,967,0.6,11,99.7
327,37.3875,-34,10,967,0,11,99.7
328,37.3875,-34,10,967,0,11,99.7
329,37.3875,-34,10,967,0,11,99.7
330,37.3875,-34,10,967,0,11,99.7
331,37.3875,-34,10,967,0,11,99.7
332,48.75,-112,10,967,0,11,99.7
333,49.875,-112,10,967,0,11,99.7
334,51,-112,10,967,0,11,99.7
335,52.5,-111.8,10,967,0,11,99.7
336,37.3875,-180,11,967,0.6,11,99.7
337,37.3875,-34,11,967,0,11,99.7
338,37.3875,-34,11,967,0,11,99.7
339,37.3875,-34,11,967,0,11,99.7
340,37.3875,-34,11,967,0,11,99.7
341,37.3875,-34,11,967,0,11,99.7
342,48.75,-112,11,967,0,11,99.7
343,49.875,-112,11,967,0,11,99.7
344,51,-112,11,967,0,11,99.7
345,52.5,-111.8,11,967,0,11,99.7
346,37.3875,-180,12,967,0.6,11,99.7
347,37.3875,-34,12,967,0,11,99.7
348,37.3875,-34,12,967,0,11,99.7
349,37.3875,-34,12,967,0,11,99.7
350,37.3875,-34,12,967,0,11,99.7
351,37.3875,-34,12,967,0,11,99.7
352,48.75,-112,12,967,0,11,99.7
353,49.875,-112,12,967,0,11,99.7
354,51,-112,12,967,0,11,99.7
355,52.5,-111.8,12,967,0,11,99.7
356,37.3875,-180,13,967,0.6,11,99.7
357,37.3875,-34,13,967,0,11,99.7
358,37.3875,-34,13,967,0,11,99.7
359,37.3875,-34,13,967,0,11,99.7
360,37.3875,-34,13,967,0,11,99.7
361,37.3875,-34,13,967,0,11,99.7
362,48.75,-112,13,967,0,11,99.7
363,49.875,-112,13,967,0,11,99.7
364,51,-112,13,967,0,11,99.7
365,52.5,-111.8,13,967,0,11,99.7
366,37.3875,-180,14,967,0.6,11,99.7
367,37.3875,-34,14,967,0,11,99.7
368,37.3875,-34,14,967,0,11,99.7
369,37.3875,-34,14,967,0,11,99.7
370,37.3875,-34,14,967,0,11,99.7
371,37.3875,-34,14,967,0,11,99.7
372,48.75,-112,14,967,0,11,99.7
373,49.875,-112,14,967,0,11,99.7
374,51,-112,14,967,0,11,99.7
375,52.5,-111.8,14,967,0,11,99.7
376,37.3875,-180,15,967,0.6,11,99.7
377,37.3875,-34,15,967,0,11,99.7
378,37.3875,-34,15,967,0,11,99.7
379,37.3875,-34,15,967,0,11,99.7
380,37.3875,-34,15,967,0,11,99.7
381,37.3875,-34,15,967,0,11,99.7
382,48.75,-112,15,967,0,11,99.7
383,49.875,-112,15,967,0,11,99.7
384,51,-112,15,967,0,11,99.7
385,52.5,-111.8,15,967,0,11,99.7
386,37.3875,-180,16,967,0.6,11,99.7
387,37.3875,-34,16,967,0,11,99.7
388,37.3875,-34,16,967,0,11,99.7
389,37.3875,-34,16,967,0,11,99.7
390,37.3875,-34,16,967,0,11,99.7
391,37.3875,-34,16,967,0,11,99.7
392,48.75,-112,16,967,0,11,99.7
393,49.875,-112,16,967,0,11,99.7
394,51,-112,16,967,0,11,99.7
395,52.5,-111.8,16,967,0,11,99.7
396,37.3875,-180,17,967,0.6,11,99.7
397,37.3875,-34,17,967,0,11,99.7
398,37.3875,-34,17,967,0,11,99.7
399,37.3875,-34,17,967,0,11,99.7
400,37.3875,-34,17,967,0,11,99.7
401,37.3875,-34,17,967,0,11,99.7
402,48.75,-112,17,967,0,11,99.7
403,49.875,-112,17,967,0,11,99.7
404,51,-112,17,967,0,11,99.7
405,52.5,-111.8,17,967,0,11,99.7
406,37.3875,-180,18,967,0.6,11,99.7
407,37.3875,-34,18,967,0,11,99.7
408,37.3875,-34,18,967,0,11,99.7
409,37.3875,-34,18,967,0,11,99.7
410,37.3875,-34,18,967,0,11,99.7
411,37.3875,-34,18,967,0,11,99.7
412,48.75,-112,18,967,0,11,99.7
413,49.875,-112,18,967,0,11,99.7
414,51,-112,18,967,0,11,99.7
415,52.5,-111.8,18,967,0,11,99.7
416,37.3875,-180,19,967,0.6,11,99.7
417,37.3875,-34,19,967,0,11,99.7
418,37.3875,-34,19,967,0,11,99.7
419,37.3875,-34,19,967,0,11,99.7
420,37.3875,-34,19,967,0,11,99.7
421,37.3875,-34,19,967,0,11,99.7
422,48.75,-112,19,967,0,11,99.7
423,49.875,-112,19,967,0,11,99.7
424,51,-112,19,967,0,11,99.7
425,52.5,-111.8,19,967,0,11,99.7
426,37.3875,-180,20,967,0.6,11,99.7
427,37.3875,-34,20,967,0,11,99.7
428,37.3875,-34,20,967,0,11,99.7
429,37.3875,-34,20,967,0,11,99.7
430,37.3875,-34,20,967,0,11,99.7
431,37.3875,-34,20,967,0,11,99.7
432,48.75,-112,20,967,0,11,99.7
433,49.875,-112,20,967,0,11,99.7
434,51,-112,20,967,0,11,99.7
435,52.5,-111.8,20,967,0,11,99.7
436,37.3875,-180,21,967,0.6,11,99.7
437,37.3875,-34,21,967,0,11,99.7
438,37.3875,-34,21,967,0,11,99.7
439,37.3875,-34,21,967,0,11,99.7
440,37.3875,-34,21,967,0,11,99.7
441,37.3875,-34,21,967,0,11,99.7
442,48.75,-112,21,967,0,11,99.7
443,49.875,-112,21,967,0,11,99.7
444,51,-112,21,967,0,11,99.7
445,52.5,-111.8,21,967,0,11,99.7
446,37.3875,-180,22,967,0.6,11,99.7
447,37.3875,-34,22,967,0,11,99.7
448,37.3875,-34,22,967,0,11,99.7
449,37.3875,-34,22,967,0,11,99.7
450,37.3875,-34,22,967,0,11,99.7
451,37.3875,-34,22,967,0,11,99.7
452,48.75,-112,22,967,0,11,99.7
453,49.875,-112,22,967,0,11,99.7
454,51,-112,22,967,0,11,99.7
455,52.5,-111.8,22,967,0,11,99.7
456,37.3875,-30,23,967,0.6,11,99.7
457,67.6125,-767.8,23,967,0,11,99.7
458,67.6125,-797.8,24,967,0.6,11,99.7
459,52.875,-290,1,968,0.6,11,106.92
460,52.875,-290,2,968,0.6,11,106.92
461,52.875,-290,3,968,0.6,11,106.92
462,52.875,-290,4,968,0.6,11,106.92
463,52.875,-290,5,968,0.6,11,106.92
464,52.875,-290,6,968,0.6,11,106.92
465,52.875,-290,7,968,0.6,11,106.92
466,52.875,-290,8,968,0.6,11,106.92
467,52.875,-290,9,968,0.6,11,106.92
468,52.875,-290,10,968,0.6,11,106.92
469,52.875,-290,11,968,0.6,11,106.92
470,52.875,-290,12,968,0.6,11,106.92
471,52.875,-290,13,968,0.6,11,106.92
472,52.875,-290,14,968,0.6,11,106.92
473,52.875,-290,15,968,0.6,11,106.92
474,52.875,-290,16,968,0.6,11,106.92
475,52.875,-290,17,968,0.6,11,106.92
476,52.875,-290,18,968,0.6,11,106.92
477,52.875,-290,19,968,0.6,11,106.92
478,52.875,-290,20,968,0.6,11,106.92
479,52.875,-290,21,968,0.6,11,106.92
480,52.875,-290,22,968,0.6,11,106.92
481,52.875,-290,23,968,0.6,11,106.92
482,52.875,-290,24,968,0.6,11,106.92
483,17.625,-555,1,969,0.6,11,47
484,54.37875,-2.5,1,969,0,11,47
485,17.625,-555,2,969,0.6,11,47
486,54.37875,-2.5,2,969,0,11,47
487,17.625,-555,3,969,0.6,11,47
488,54.37875,-2.5,3,969,0,11,47
489,17.625,-555,4,969,0.6,11,47
490,54.37875,-2.5,4,969,0,11,47
491,17.625,-555,5,969,0.6,11,47
492,54.37875,-2.5,5,969,0,11,47
493,17.625,-555,6,969,0.6,11,47
494,54.37875,-2.5,6,969,0,11,47
495,17.625,-555,7,969,0.6,11,47
496,54.37875,-2.5,7,969,0,11,47
497,17.625,-555,8,969,0.6,11,47
498,54.37875,-2.5,8,969,0,11,47
499,17.625,-555,9,969,0.6,11,47
500,54.37875,-2.5,9,969,0,11,47
501,17.625,-555,10,969,0.6,11,47
502,54.37875,-2.5,10,969,0,11,47
503,17.625,-555,11,969,0.6,11,47
504,54.37875,-2.5,11,969,0,11,47
505,17.625,-555,12,969,0.6,11,47
506,54.37875,-2.5,12,969,0,11,47
507,17.625,-555,13,969,0.6,11,47
508,54.37875,-2.5,13,969,0,11,47
509,17.625,-555,14,969,0.6,11,47
510,54.37875,-2.5,14,969,0,11,47
511,17.625,-555,15,969,0.6,11,47
512,54.37875,-2.5,15,969,0,11,47
513,17.625,-555,16,969,0.6,11,47
514,54.37875,-2.5,16,969,0,11,47
515,17.625,-555,17,969,0.6,11,47
516,54.37875,-2.5,17,969,0,11,47
517,17.625,-555,18,969,0.6,11,47
518,54.37875,-2.5,18,969,0,11,47
519,17.625,-555,19,969,0.6,11,47
520,54.37875,-2.5,19,969,0,11,47
521,17.625,-555,20,969,0.6,11,47
522,54.37875,-2.5,20,969,0,11,47
523,17.625,-555,21,969,0.6,11,47
524,54.37875,-2.5,21,969,0,11,47
525,17.625,-555,22,969,0.6,11,47
526,54.37875,-2.5,22,969,0,11,47
527,17.625,-555,23,969,0.6,11,47
528,54.37875,-2.5,23,969,0,11,47
529,17.625,-555,24,969,0.6,11,47
530,54.37875,-2.5,24,969,0,11,47
531,18.46875,-171,1,970,0.6,11,49.25
532,18.46875,-389,1,970,0,11,49.25
533,54.3825,-2.1,1,970,0,11,49.25
534,18.46875,-171,2,970,0.6,11,49.25
535,18.46875,-389,2,970,0,11,49.25
536,54.3825,-2.1,2,970,0,11,49.25
537,18.46875,-171,3,970,0.6,11,49.25
538,18.46875,-389,3,970,0,11,49.25
539,54.3825,-2.1,3,970,0,11,49.25
540,18.46875,-171,4,970,0.6,11,49.25
541,18.46875,-389,4,970,0,11,49.25
542,54.3825,-2.1,4,970,0,11,49.25
543,18.46875,-171,5,970,0.6,11,49.25
544,18.46875,-389,5,970,0,11,49.25
545,54.3825,-2.1,5,970,0,11,49.25
546,18.46875,-171,6,970,0.6,11,49.25
547,18.46875,-389,6,970,0,11,49.25
548,54.3825,-2.1,6,970,0,11,49.25
549,18.46875,-171,7,970,0.6,11,49.25
550,18.46875,-389,7,970,0,11,49.25
551,54.3825,-2.1,7,970,0,11,49.25
552,18.46875,-171,8,970,0.6,11,49.25
553,18.46875,-389,8,970,0,11,49.25
554,54.3825,-2.1,8,970,0,11,49.25
555,18.46875,-171,9,970,0.6,11,49.25
556,18.46875,-389,9,970,0,11,49.25
557,54.3825,-2.1,9,970,0,11,49.25
558,18.46875,-171,10,970,0.6,11,49.25
559,18.46875,-389,10,970,0,11,49.25
560,54.3825,-2.1,10,970,0,11,49.25
561,18.46875,-171,11,970,0.6,11,49.25
562,18.46875,-389,11,970,0,11,49.25
563,54.3825,-2.1,11,970,0,11,49.25
564,18.46875,-171,12,970,0.6,11,49.25
565,18.46875,-389,12,970,0,11,49.25
566,54.3825,-2.1,12,970,0,11,49.25
567,18.46875,-171,13,970,0.6,11,49.25
568,18.46875,-389,13,970,0,11,49.25
569,54.3825,-2.1,13,970,0,11,49.25
570,18.46875,-171,14,970,0.6,11,49.25
571,18.46875,-389,14,970,0,11,49.25
572,54.3825,-2.1,14,970,0,11,49.25
573,18.46875,-171,15,970,0.6,11,49.25
574,18.46875,-389,15,970,0,11,49.25
575,54.3825,-2.1,15,970,0,11,49.25
576,18.46875,-171,16,970,0.6,11,49.25
577,18.46875,-389,16,970,0,11,49.25
578,54.3825,-2.1,16,970,0,11,49.25
579,18.46875,-171,17,970,0.6,11,49.25
580,18.46875,-389,17,970,0,11,49.25
581,54.3825,-2.1,17,970,0,11,49.25
582,18.46875,-171,18,970,0.6,11,49.25
583,18.46875,-389,18,970,0,11,49.25
584,54.3825,-2.1,18,970,0,11,49.25
585,18.46875,-171,19,970,0.6,11,49.25
586,18.46875,-389,19,970,0,11,49.25
587,54.3825,-2.1,19,970,0,11,49.25
588,18.46875,-171,20,970,0.6,11,49.25
589,18.46875,-389,20,970,0,11,49.25
590,54.3825,-2.1,20,970,0,11,49.25
591,18.46875,-171,21,970,0.6,11,49.25
592,18.46875,-389,21,970,0,11,49.25
593,54.3825,-2.1,21,970,0,11,49.25
594,18.46875,-171,22,970,0.6,11,49.25
595,18.46875,-389,22,970,0,11,49.25
596,54.3825,-2.1,22,970,0,11,49.25
597,18.46875,-171,23,970,0.6,11,49.25
598,18.46875,-389,23,970,0,11,49.25
599,54.3825,-2.1,23,970,0,11,49.25
600,18.46875,-171,24,970,0.6,11,49.25
601,18.46875,-389,24,970,0,11,49.25
602,54.3825,-2.1,24,970,0,11,49.25
603,54.375,-350.3,1,971,0.6,11,44
604,54.375,-350.3,2,971,0.6,11,44
605,54.375,-350.3,3,971,0.6,11,44
606,54.375,-350.3,4,971,0.6,11,44
607,16.5,-60,5,971,0.6,11,44
608,54.37875,-290.3,5,971,0,11,44
609,16.5,-150,6,971,0.6,11,44
610,54.37875,-200.3,6,971,0,11,44
611,16.5,-216,7,971,0.6,11,44
612,54.37875,-134.3,7,971,0,11,44
613,16.5,-216,8,971,0.6,11,44
614,16.5,-69,8,971,0,11,44
615,54.3825,-65.3,8,971,0,11,44
