"H","PH","QH","TH","MP","AR","LH","VH"
49,48.75,-112,13,1577,0,11,99.7
50,49.875,-112,13,1577,0,11,99.7
51,51,-112,13,1577,0,11,99.7
52,52.5,-111.8,13,1577,0,11,99.7
53,37.3875,-180,14,1577,0.6,11,99.7
54,37.3875,-34,14,1577,0,11,99.7
55,37.3875,-34,14,1577,0,11,99.7
56,37.3875,-34,14,1577,0,11,99.7
57,37.3875,-34,14,1577,0,11,99.7
58,37.3875,-34,14,1577,0,11,99.7
59,48.75,-112,14,1577,0,11,99.7
60,49.875,-112,14,1577,0,11,99.7
61,51,-112,14,1577,0,11,99.7
62,52.5,-111.8,14,1577,0,11,99.7
63,37.3875,-180,15,1577,0.6,11,99.7
64,37.3875,-34,15,1577,0,11,99.7
65,37.3875,-34,15,1577,0,11,99.7
66,37.3875,-34,15,1577,0,11,99.7
67,37.3875,-34,15,1577,0,11,99.7
68,37.3875,-34,15,1577,0,11,99.7
69,48.75,-112,15,1577,0,11,99.7
70,49.875,-112,15,1577,0,11,99.7
71,51,-112,15,1577,0,11,99.7
72,52.5,-111.8,15,1577,0,11,99.7
73,37.3875,-180,16,1577,0.6,11,99.7
74,37.3875,-34,16,1577,0,11,99.7
75,37.3875,-34,16,1577,0,11,99.7
76,37.3875,-34,16,1577,0,11,99.7
77,37.3875,-34,16,1577,0,11,99.7
78,37.3875,-34,16,1577,0,11,99.7
79,48.75,-112,16,1577,0,11,99.7
80,49.875,-112,16,1577,0,11,99.7
81,51,-112,16,1577,0,11,99.7
82,52.5,-111.8,16,1577,0,11,99.7
83,37.3875,-180,17,1577,0.6,11,99.7
84,37.3875,-34,17,1577,0,11,99.7
85,37.3875,-34,17,1577,0,11,99.7
86,37.3875,-34,17,1577,0,11,99.7
87,37.3875,-34,17,1577,0,11,99.7
88,37.3875,-34,17,1577,0,11,99.7
89,48.75,-112,17,1577,0,11,99.7
90,49.875,-112,17,1577,0,11,99.7
91,51,-112,17,1577,0,11,99.7
92,52.5,-111.8,17,1577,0,11,99.7
93,37.3875,-180,18,1577,0.6,11,99.7
94,37.3875,-34,18,1577,0,11,99.7
95,37.3875,-34,18,1577,0,11,99.7
96,37.3875,-34,18,1577,0,11,99.7
97,37.3875,-34,18,1577,0,11,99.7
98,37.3875,-34,18,1577,0,11,99.7
99,48.75,-112,18,1577,0,11,99.7
100,49.875,-112,18,1577,0,11,99.7
101,51,-112,18,1577,0,11,99.7
102,52.5,-111.8,18,1577,0,11,99.7
103,37.3875,-180,19,1577,0.6,11,99.7
104,37.3875,-34,19,1577,0,11,99.7
105,37.3875,-34,19,1577,0,11,99.7
106,37.3875,-34,19,1577,0,11,99.7
107,37.3875,-34,19,1577,0,11,99.7
108,37.3875,-34,19,1577,0,11,99.7
109,48.75,-112,19,1577,0,11,99.7
110,49.875,-112,19,1577,0,11,99.7
111,51,-112,19,1577,0,11,99.7
112,52.5,-111.8,19,1577,0,11,99.7
113,37.3875,-180,20,1577,0.6,11,99.7
114,37.3875,-34,20,1577,0,11,99.7
115,37.3875,-34,20,1577,0,11,99.7
116,37.3875,-34,20,1577,0,11,99.7
117,37.3875,-34,20,1577,0,11,99.7
118,37.3875,-34,20,1577,0,11,99.7
119,48.75,-112,20,1577,0,11,99.7
120,49.875,-112,20,1577,0,11,99.7
121,51,-112,20,1577,0,11,99.7
122,52.5,-111.8,20,1577,0,11,99.7
123,37.3875,-180,21,1577,0.6,11,99.7
124,37.3875,-34,21,1577,0,11,99.7
125,37.3875,-34,21,1577,0,11,99.7
126,37.3875,-34,21,1577,0,11,99.7
127,37.3875,-34,21,1577,0,11,99.7
128,37.3875,-34,21,1577,0,11,99.7
129,48.75,-112,21,1577,0,11,99.7
130,49.875,-112,21,1577,0,11,99.7
131,51,-112,21,1577,0,11,99.7
132,52.5,-111.8,21,1577,0,11,99.7
133,37.3875,-180,22,1577,0.6,11,99.7
134,37.3875,-34,22,1577,0,11,99.7
135,37.3875,-34,22,1577,0,11,99.7
136,37.3875,-34,22,1577,0,11,99.7
137,37.3875,-34,22,1577,0,11,99.7
138,37.3875,-34,22,1577,0,11,99.7
139,48.75,-112,22,1577,0,11,99.7
140,49.875,-112,22,1577,0,11,99.7
141,51,-112,22,1577,0,11,99.7
142,52.5,-111.8,22,1577,0,11,99.7
143,37.3875,-30,23,1577,0.6,11,99.7
144,67.6125,-767.8,23,1577,0,11,99.7
145,67.6125,-797.8,24,1577,0.6,11,99.7
146,67.6125,-408.6,1,1578,0.6,11,115
147,67.6125,-408.6,2,1578,0.6,11,115
148,67.6125,-408.6,3,1578,0.6,11,115
149,67.6125,-408.6,4,1578,0.6,11,115
150,67.6125,-408.6,5,1578,0.6,11,115
151,67.6125,-408.6,6,1578,0.6,11,115
152,43.125,-40,7,1578,0.6,11,115
153,67.6125,-368.6,7,1578,0,11,115
154,43.125,-100,8,1578,0.6,11,115
155,67.6125,-308.6,8,1578,0,11,115
156,43.125,-165,9,1578,0.6,11,115
157,67.6125,-243.6,9,1578,0,11,115
158,43.125,-180,10,1578,0.6,11,115
159,43.125,-45.7,10,1578,0,11,115
160,43.125,-45.7,10,1578,0,11,115
161,43.125,-45.7,10,1578,0,11,115
162,43.125,-45.7,10,1578,0,11,115
163,43.125,-45.8,10,1578,0,11,115
164,43.125,-180,11,1578,0.6,11,115
165,43.125,-45.7,11,1578,0,11,115
166,43.125,-45.7,11,1578,0,11,115
167,43.125,-45.7,11,1578,0,11,115
168,43.125,-45.7,11,1578,0,11,115
169,43.125,-45.8,11,1578,0,11,115
170,43.125,-180,12,1578,0.6,11,115
171,43.125,-45.7,12,1578,0,11,115
172,43.125,-45.7,12,1578,0,11,115
173,43.125,-45.7,12,1578,0,11,115
174,43.125,-45.7,12,1578,0,11,115
175,43.125,-45.8,12,1578,0,11,115
176,43.125,-180,13,1578,0.6,11,115
177,43.125,-45.7,13,1578,0,11,115
178,43.125,-45.7,13,1578,0,11,115
179,43.125,-45.7,13,1578,0,11,115
180,43.125,-45.7,13,1578,0,11,115
181,43.125,-45.8,13,1578,0,11,115
182,43.125,-180,14,1578,0.6,11,115
183,43.125,-45.7,14,1578,0,11,115
184,43.125,-45.7,14,1578,0,11,115
185,43.125,-45.7,14,1578,0,11,115
186,43.125,-45.7,14,1578,0,11,115
187,43.125,-45.8,14,1578,0,11,115
188,43.125,-180,15,1578,0.6,11,115
189,43.125,-45.7,15,1578,0,11,115
190,43.125,-45.7,15,1578,0,11,115
191,43.125,-45.7,15,1578,0,11,115
192,43.125,-45.7,15,1578,0,11,115
193,43.125,-45.8,15,1578,0,11,115
194,43.125,-180,16,1578,0.6,11,115
195,43.125,-45.7,16,1578,0,11,115
196,43.125,-45.7,16,1578,0,11,115
197,43.125,-45.7,16,1578,0,11,115
198,43.125,-45.7,16,1578,0,11,115
199,43.125,-45.8,16,1578,0,11,115
200,43.125,-180,17,1578,0.6,11,115
201,43.125,-45.7,17,1578,0,11,115
202,43.125,-45.7,17,1578,0,11,115
203,43.125,-45.7,17,1578,0,11,115
204,43.125,-45.7,17,1578,0,11,115
205,43.125,-45.8,17,1578,0,11,115
206,43.125,-180,18,1578,0.6,11,115
207,43.125,-45.7,18,1578,0,11,115
208,43.125,-45.7,18,1578,0,11,115
209,43.125,-45.7,18,1578,0,11,115
210,43.125,-45.7,18,1578,0,11,115
211,43.125,-45.8,18,1578,0,11,115
212,43.125,-180,19,1578,0.6,11,115
213,43.125,-45.7,19,1578,0,11,115
214,43.125,-45.7,19,1578,0,11,115
215,43.125,-45.7,19,1578,0,11,115
216,43.125,-45.7,19,1578,0,11,115
217,43.125,-45.8,19,1578,0,11,115
218,43.125,-180,20,1578,0.6,11,115
219,43.125,-45.7,20,1578,0,11,115
220,43.125,-45.7,20,1578,0,11,115
221,43.125,-45.7,20,1578,0,11,115
222,43.125,-45.7,20,1578,0,11,115
223,43.125,-45.8,20,1578,0,11,115
224,43.125,-180,21,1578,0.6,11,115
225,43.125,-45.7,21,1578,0,11,115
226,43.125,-45.7,21,1578,0,11,115
227,43.125,-45.7,21,1578,0,11,115
228,43.125,-45.7,21,1578,0,11,115
229,43.125,-45.8,21,1578,0,11,115
230,43.125,-180,22,1578,0.6,11,115
231,43.125,-45.7,22,1578,0,11,115
232,43.125,-45.7,22,1578,0,11,115
233,43.125,-45.7,22,1578,0,11,115
234,43.125,-45.7,22,1578,0,11,115
235,43.125,-45.8,22,1578,0,11,115
236,43.125,-80,23,1578,0.6,11,115
237,67.6125,-328.6,23,1578,0,11,115
238,67.6125,-408.6,24,1578,0.6,11,115
239,67.6125,-408.4,1,1579,0.6,11,180.3
240,67.6125,-408.4,2,1579,0.6,11,180.3
241,67.6125,-408.4,3,1579,0.6,11,180.3
242,67.6125,-408.4,4,1579,0.6,11,180.3
243,67.6125,-408.4,5,1579,0.6,11,180.3
244,67.6125,-408.4,6,1579,0.6,11,180.3
245,67.6125,-408.4,7,1579,0.6,11,180.3
246,67.6125,-408.4,8,1579,0.6,11,180.3
247,67.6125,-408.4,9,1579,0.6,11,180.3
248,67.6125,-408.4,10,1579,0.6,11,180.3
249,67.6125,-408.4,11,1579,0.6,11,180.3
250,67.6125,-408.4,12,1579,0.6,11,180.3
251,67.6125,-408.4,13,1579,0.6,11,180.3
252,67.6125,-408.4,14,1579,0.6,11,180.3
253,67.6125,-408.4,15,1579,0.6,11,180.3
254,67.6125,-408.4,16,1579,0.6,11,180.3
255,67.6125,-10,17,1579,0.6,11,180.3
256,67.6125,-398.4,17,1579,0,11,180.3
257,67.6125,-110,18,1579,0.6,11,180.3
258,67.6125,-298.4,18,1579,0,11,180.3
259,67.6125,-390,19,1579,0.6,11,180.3
260,67.6125,-18.4,19,1579,0,11,180.3
261,67.6125,-390,20,1579,0.6,11,180.3
262,67.6125,-18.4,20,1579,0,11,180.3
263,67.6125,-390,21,1579,0.6,11,180.3
264,67.6125,-18.4,21,1579,0,11,180.3
265,67.6125,-390,22,1579,0.6,11,180.3
266,67.6125,-18.4,22,1579,0,11,180.3
267,67.6125,-150,23,1579,0.6,11,180.3
268,67.6125,-258.4,23,1579,0,11,180.3
269,67.6125,-408.4,24,1579,0.6,11,180.3
270,67.6125,-402,1,1580,0.6,11,98.7
271,67.6125,-402,2,1580,0.6,11,98.7
272,67.6125,-402,3,1580,0.6,11,98.7
273,67.6125,-402,4,1580,0.6,11,98.7
274,67.6125,-402,5,1580,0.6,11,98.7
275,67.6125,-402,6,1580,0.6,11,98.7
276,37.0125,-44,7,1580,0.6,11,98.7
277,67.6125,-358,7,1580,0,11,98.7
278,37.0125,-75,8,1580,0.6,11,98.7
279,67.6125,-327,8,1580,0,11,98.7
280,37.0125,-171,9,1580,0.6,11,98.7
281,67.6125,-231,9,1580,0,11,98.7
282,37.0125,-180,10,1580,0.6,11,98.7
283,37.0125,-44.4,10,1580,0,11,98.7
284,37.0125,-44.4,10,1580,0,11,98.7
285,37.0125,-44.4,10,1580,0,11,98.7
286,37.0125,-44.4,10,1580,0,11,98.7
287,37.0125,-44.4,10,1580,0,11,98.7
288,37.0125,-180,11,1580,0.6,11,98.7
289,37.0125,-44.4,11,1580,0,11,98.7
290,37.0125,-44.4,11,1580,0,11,98.7
291,37.0125,-44.4,11,1580,0,11,98.7
292,37.0125,-44.4,11,1580,0,11,98.7
293,37.0125,-44.4,11,1580,0,11,98.7
294,37.0125,-180,12,1580,0.6,11,98.7
295,37.0125,-44.4,12,1580,0,11,98.7
296,37.0125,-44.4,12,1580,0,11,98.7
297,37.0125,-44.4,12,1580,0,11,98.7
298,37.0125,-44.4,12,1580,0,11,98.7
299,37.0125,-44.4,12,1580,0,11,98.7
300,37.0125,-180,13,1580,0.6,11,98.7
301,37.0125,-44.4,13,1580,0,11,98.7
302,37.0125,-44.4,13,1580,0,11,98.7
303,37.0125,-44.4,13,1580,0,11,98.7
304,37.0125,-44.4,13,1580,0,11,98.7
305,37.0125,-44.4,13,1580,0,11,98.7
306,37.0125,-180,14,1580,0.6,11,98.7
307,37.0125,-44.4,14,1580,0,11,98.7
308,37.0125,-44.4,14,1580,0,11,98.7
309,37.0125,-44.4,14,1580,0,11,98.7
310,37.0125,-44.4,14,1580,0,11,98.7
311,37.0125,-44.4,14,1580,0,11,98.7
312,37.0125,-180,15,1580,0.6,11,98.7
313,37.0125,-44.4,15,1580,0,11,98.7
314,37.0125,-44.4,15,1580,0,11,98.7
315,37.0125,-44.4,15,1580,0,11,98.7
316,37.0125,-44.4,15,1580,0,11,98.7
317,37.0125,-44.4,15,1580,0,11,98.7
318,37.0125,-180,16,1580,0.6,11,98.7
319,37.0125,-44.4,16,1580,0,11,98.7
320,37.0125,-44.4,16,1580,0,11,98.7
321,37.0125,-44.4,16,1580,0,11,98.7
322,37.0125,-44.4,16,1580,0,11,98.7
323,37.0125,-44.4,16,1580,0,11,98.7
324,37.0125,-180,17,1580,0.6,11,98.7
325,37.0125,-44.4,17,1580,0,11,98.7
326,37.0125,-44.4,17,1580,0,11,98.7
327,37.0125,-44.4,17,1580,0,11,98.7
328,37.0125,-44.4,17,1580,0,11,98.7
329,37.0125,-44.4,17,1580,0,11,98.7
330,37.0125,-180,18,1580,0.6,11,98.7
331,37.0125,-44.4,18,1580,0,11,98.7
332,37.0125,-44.4,18,1580,0,11,98.7
333,37.0125,-44.4,18,1580,0,11,98.7
334,37.0125,-44.4,18,1580,0,11,98.7
335,37.0125,-44.4,18,1580,0,11,98.7
336,37.0125,-180,19,1580,0.6,11,98.7
337,37.0125,-44.4,19,1580,0,11,98.7
338,37.0125,-44.4,19,1580,0,11,98.7
339,37.0125,-44.4,19,1580,0,11,98.7
340,37.0125,-44.4,19,1580,0,11,98.7
341,37.0125,-44.4,19,1580,0,11,98.7
342,37.0125,-180,20,1580,0.6,11,98.7
343,37.0125,-44.4,20,1580,0,11,98.7
344,37.0125,-44.4,20,1580,0,11,98.7
345,37.0125,-44.4,20,1580,0,11,98.7
346,37.0125,-44.4,20,1580,0,11,98.7
347,37.0125,-44.4,20,1580,0,11,98.7
348,37.0125,-180,21,1580,0.6,11,98.7
349,37.0125,-44.4,21,1580,0,11,98.7
350,37.0125,-44.4,21,1580,0,11,98.7
351,37.0125,-44.4,21,1580,0,11,98.7
352,37.0125,-44.4,21,1580,0,11,98.7
353,37.0125,-44.4,21,1580,0,11,98.7
354,37.0125,-180,22,1580,0.6,11,98.7
355,37.0125,-44.4,22,1580,0,11,98.7
356,37.0125,-44.4,22,1580,0,11,98.7
357,37.0125,-44.4,22,1580,0,11,98.7
358,37.0125,-44.4,22,1580,0,11,98.7
359,37.0125,-44.4,22,1580,0,11,98.7
360,37.0125,-35,23,1580,0.6,11,98.7
361,67.6125,-367,23,1580,0,11,98.7
362,67.6125,-402,24,1580,0.6,11,98.7
363,67.6125,-402.2,1,1581,0.6,11,65.1
364,67.6125,-402.2,2,1581,0.6,11,65.1
365,67.6125,-402.2,3,1581,0.6,11,65.1
366,67.6125,-402.2,4,1581,0.6,11,65.1
367,67.6125,-402.2,5,1581,0.6,11,65.1
368,67.6125,-402.2,6,1581,0.6,11,65.1
369,67.6125,-402.2,7,1581,0.6,11,65.1
370,67.6125,-402.2,8,1581,0.6,11,65.1
371,24.4125,-80,9,1581,0.6,11,65.1
372,67.6125,-322.2,9,1581,0,11,65.1
373,24.4125,-120,10,1581,0.6,11,65.1
374,67.6125,-282.2,10,1581,0,11,65.1
375,24.4125,-120,11,1581,0.6,11,65.1
376,67.6125,-282.2,11,1581,0,11,65.1
377,24.4125,-120,12,1581,0.6,11,65.1
378,67.6125,-282.2,12,1581,0,11,65.1
379,24.4125,-120,13,1581,0.6,11,65.1
380,67.6125,-282.2,13,1581,0,11,65.1
381,24.4125,-135,14,1581,0.6,11,65.1
382,67.6125,-267.2,14,1581,0,11,65.1
383,24.4125,-275,15,1581,0.6,11,65.1
384,67.6125,-127.2,15,1581,0,11,65.1
385,24.4125,-375,16,1581,0.6,11,65.1
386,67.6125,-27.2,16,1581,0,11,65.1
387,24.4125,-375.4,17,1581,0.6,11,65.1
388,67.6125,-26.8,17,1581,0,11,65.1
389,24.4125,-375,18,1581,0.6,11,65.1
390,67.6125,-27.2,18,1581,0,11,65.1
391,24.4125,-374.8,19,1581,0.6,11,65.1
392,67.6125,-27.4,19,1581,0,11,65.1
393,24.4125,-377.7,20,1581,0.6,11,65.1
394,67.6125,-24.5,20,1581,0,11,65.1
395,24.4125,-381.7,21,1581,0.6,11,65.1
396,67.6125,-20.5,21,1581,0,11,65.1
397,24.4125,-385.2,22,1581,0.6,11,65.1
398,67.6125,-17,22,1581,0,11,65.1
399,24.4125,-386.7,23,1581,0.6,11,65.1
400,67.6125,-15.5,23,1581,0,11,65.1
401,24.4125,-388,24,1581,0.6,11,65.1
402,67.6125,-14.2,24,1581,0,11,65.1
403,67.6125,-397,1,1582,0.6,11,62.3
404,67.6125,-397,2,1582,0.6,11,62.3
405,67.6125,-397,3,1582,0.6,11,62.3
406,67.6125,-397,4,1582,0.6,11,62.3
407,67.6125,-397,5,1582,0.6,11,62.3
408,67.6125,-397,6,1582,0.6,11,62.3
409,67.6125,-397,7,1582,0.6,11,62.3
410,67.6125,-397,8,1582,0.6,11,62.3
411,23.3625,-80,9,1582,0.6,11,62.3
412,67.6125,-317,9,1582,0,11,62.3
413,23.3625,-120,10,1582,0.6,11,62.3
414,67.6125,-277,10,1582,0,11,62.3
415,23.3625,-120,11,1582,0.6,11,62.3
416,67.6125,-277,11,1582,0,11,62.3
417,23.3625,-120,12,1582,0.6,11,62.3
418,67.6125,-277,12,1582,0,11,62.3
419,23.3625,-120,13,1582,0.6,11,62.3
420,67.6125,-277,13,1582,0,11,62.3
421,23.3625,-140,14,1582,0.6,11,62.3
422,67.6125,-257,14,1582,0,11,62.3
423,23.3625,-270,15,1582,0.6,11,62.3
424,67.6125,-127,15,1582,0,11,62.3
425,23.3625,-374,16,1582,0.6,11,62.3
426,67.6125,-23,16,1582,0,11,62.3
427,23.3625,-374.4,17,1582,0.6,11,62.3
428,67.6125,-22.6,17,1582,0,11,62.3
429,23.3625,-374,18,1582,0.6,11,62.3
430,67.6125,-23,18,1582,0,11,62.3
431,23.3625,-373.8,19,1582,0.6,11,62.3
432,67.6125,-23.2,19,1582,0,11,62.3
433,23.3625,-376.7,20,1582,0.6,11,62.3
434,67.6125,-20.3,20,1582,0,11,62.3
435,23.3625,-380.7,21,1582,0.6,11,62.3
436,67.6125,-16.3,21,1582,0,11,62.3
437,23.3625,-384.2,22,1582,0.6,11,62.3
438,67.6125,-12.8,22,1582,0,11,62.3
439,23.3625,-385.7,23,1582,0.6,11,62.3
440,67.6125,-11.3,23,1582,0,11,62.3
441,23.3625,-387,24,1582,0.6,11,62.3
442,67.6125,-10,24,1582,0,11,62.3
443,48.75,-766.2,1,1583,0.6,11,99.5
444,48.75,-766.3,2,1583,0.6,11,99.5
445,48.75,-767,3,1583,0.6,11,99.5
446,48.75,-766.7,4,1583,0.6,11,99.5
447,48.75,-769,5,1583,0.6,11,99.5
448,48.75,-768.8,6,1583,0.6,11,99.5
449,48.75,-768.6,7,1583,0.6,11,99.5
450,37.3125,-50,8,1583,0.6,11,99.5
451,37.3125,-550,8,1583,0,11,99.5
452,37.3125,-168.7,8,1583,0,11,99.5
453,37.3125,-300,9,1583,0.6,11,99.5
454,37.3125,-300,9,1583,0,11,99.5
455,37.3125,-167.6,9,1583,0,11,99.5
456,37.3125,-600,10,1583,0.6,11,99.5
457,37.3125,-162.5,10,1583,0,11,99.5
458,37.3125,-600,11,1583,0.6,11,99.5
459,37.3125,-157.6,11,1583,0,11,99.5
460,37.3125,-600,12,1583,0.6,11,99.5
461,37.3125,-145.2,12,1583,0,11,99.5
462,37.3125,-600,13,1583,0.6,11,99.5
463,37.3125,-135.9,13,1583,0,11,99.5
464,37.3125,-600,14,1583,0.6,11,99.5
465,37.3125,-126.7,14,1583,0,11,99.5
466,37.3125,-600,15,1583,0.6,11,99.5
467,37.3125,-120.2,15,1583,0,11,99.5
468,37.3125,-600,16,1583,0.6,11,99.5
469,37.3125,-117.3,16,1583,0,11,99.5
470,37.3125,-600,17,1583,0.6,11,99.5
471,37.3125,-115.9,17,1583,0,11,99.5
472,37.3125,-600,18,1583,0.6,11,99.5
473,37.3125,-119.2,18,1583,0,11,99.5
474,37.3125,-600,19,1583,0.6,11,99.5
475,37.3125,-135.4,19,1583,0,11,99.5
476,37.3125,-600,20,1583,0.6,11,99.5
477,37.3125,-145.8,20,1583,0,11,99.5
478,37.3125,-600,21,1583,0.6,11,99.5
479,37.3125,-154.2,21,1583,0,11,99.5
480,37.3125,-600,22,1583,0.6,11,99.5
481,37.3125,-156.9,22,1583,0,11,99.5
482,37.3125,-150,23,1583,0.6,11,99.5
483,37.3125,-450,23,1583,0,11,99.5
484,37.3125,-158.4,23,1583,0,11,99.5
485,37.3125,-150,24,1583,0.6,11,99.5
486,37.3125,-450,24,1583,0,11,99.5
487,37.3125,-158.8,24,1583,0,11,99.5
488,18.9375,-175,1,1584,0.6,11,50.5
489,18.9375,-45,1,1584,0,11,50.5
490,18.9375,-5,1,1584,0,11,50.5
491,18.9375,-10,1,1584,0,11,50.5
492,19.05,-10,1,1584,0,11,50.5
493,19.3125,-10,1,1584,0,11,50.5
494,19.425,-10,1,1584,0,11,50.5
495,19.5,-20,1,1584,0,11,50.5
496,67.6125,-500.2,1,1584,0,11,50.5
497,18.9375,-220,2,1584,0.6,11,50.5
498,18.9375,-5,2,1584,0,11,50.5
499,18.9375,-10,2,1584,0,11,50.5
500,19.05,-10,2,1584,0,11,50.5
501,19.125,-10,2,1584,0,11,50.5
502,19.3125,-10,2,1584,0,11,50.5
503,19.425,-10,2,1584,0,11,50.5
504,19.5,-10,2,1584,0,11,50.5
505,67.6125,-500.2,2,1584,0,11,50.5
506,18.9375,-220,3,1584,0.6,11,50.5
507,18.9375,-5,3,1584,0,11,50.5
508,18.9375,-10,3,1584,0,11,50.5
509,19.05,-10,3,1584,0,11,50.5
510,19.125,-10,3,1584,0,11,50.5
511,19.3125,-10,3,1584,0,11,50.5
512,19.425,-10,3,1584,0,11,50.5
513,19.5,-10,3,1584,0,11,50.5
514,67.6125,-500.2,3,1584,0,11,50.5
515,18.9375,-220,4,1584,0.6,11,50.5
516,67.6125,-565.2,4,1584,0,11,50.5
517,18.9375,-218,5,1584,0.6,11,50.5
518,67.6125,-567.2,5,1584,0,11,50.5
519,18.9375,-230,6,1584,0.6,11,50.5
520,67.6125,-555.2,6,1584,0,11,50.5
521,18.9375,-335,7,1584,0.6,11,50.5
522,67.6125,-450.2,7,1584,0,11,50.5
523,18.9375,-445,8,1584,0.6,11,50.5
524,18.9375,-15,8,1584,0,11,50.5
525,19.0125,-20,8,1584,0,11,50.5
526,19.0875,-40,8,1584,0,11,50.5
527,19.125,-40,8,1584,0,11,50.5
528,19.3125,-40,8,1584,0,11,50.5
529,19.425,-50,8,1584,0,11,50.5
530,19.5,-50,8,1584,0,11,50.5
531,67.6125,-85.2,8,1584,0,11,50.5
532,18.9375,-445,9,1584,0.6,11,50.5
533,18.9375,-15,9,1584,0,11,50.5
534,18.9375,-20,9,1584,0,11,50.5
535,19.05,-40,9,1584,0,11,50.5
536,19.125,-40,9,1584,0,11,50.5
537,19.3125,-40,9,1584,0,11,50.5
538,19.425,-50,9,1584,0,11,50.5
539,19.5,-50,9,1584,0,11,50.5
540,67.6125,-85.2,9,1584,0,11,50.5
541,18.9375,-445,10,1584,0.6,11,50.5
542,18.9375,-15,10,1584,0,11,50.5
543,18.9375,-20,10,1584,0,11,50.5
544,19.05,-40,10,1584,0,11,50.5
545,19.125,-40,10,1584,0,11,50.5
546,19.3125,-40,10,1584,0,11,50.5
547,19.425,-50,10,1584,0,11,50.5
548,19.5,-50,10,1584,0,11,50.5
549,67.6125,-85.2,10,1584,0,11,50.5
550,18.9375,-445,11,1584,0.6,11,50.5
551,18.9375,-15,11,1584,0,11,50.5
552,18.9375,-20,11,1584,0,11,50.5
553,19.05,-40,11,1584,0,11,50.5
554,19.125,-40,11,1584,0,11,50.5
555,19.3125,-40,11,1584,0,11,50.5
556,19.425,-50,11,1584,0,11,50.5
557,19.5,-50,11,1584,0,11,50.5
558,67.6125,-85.2,11,1584,0,11,50.5
559,18.9375,-445,12,1584,0.6,11,50.5
560,18.9375,-15,12,1584,0,11,50.5
561,18.9375,-20,12,1584,0,11,50.5
562,19.05,-40,12,1584,0,11,50.5
563,19.125,-40,12,1584,0,11,50.5
564,19.3125,-40,12,1584,0,11,50.5
565,19.425,-50,12,1584,0,11,50.5
566,19.5,-50,12,1584,0,11,50.5
567,67.6125,-85.2,12,1584,0,11,50.5
568,18.9375,-445,13,1584,0.6,11,50.5
569,18.9375,-15,13,1584,0,11,50.5
570,18.9375,-20,13,1584,0,11,50.5
571,19.05,-40,13,1584,0,11,50.5
572,19.125,-40,13,1584,0,11,50.5
573,19.3125,-40,13,1584,0,11,50.5
574,19.425,-50,13,1584,0,11,50.5
575,19.5,-50,13,1584,0,11,50.5
576,67.6125,-85.2,13,1584,0,11,50.5
577,18.9375,-445,14,1584,0.6,11,50.5
578,18.9375,-15,14,1584,0,11,50.5
579,18.9375,-20,14,1584,0,11,50.5
580,19.05,-40,14,1584,0,11,50.5
581,19.125,-40,14,1584,0,11,50.5
582,19.3125,-40,14,1584,0,11,50.5
583,19.425,-50,14,1584,0,11,50.5
584,19.5,-50,14,1584,0,11,50.5
