"H","PH","QH","TH","MP","AR","LH","VH"
321,17.47875,-340,3,1756,0.6,11,46.61
322,17.47875,-340,4,1756,0.6,11,46.61
323,17.47875,-340,5,1756,0.6,11,46.61
324,17.47875,-340,6,1756,0.6,11,46.61
325,17.47875,-340,7,1756,0.6,11,46.61
326,17.47875,-340,8,1756,0.6,11,46.61
327,17.47875,-340,9,1756,0.6,11,46.61
328,17.47875,-340,10,1756,0.6,11,46.61
329,17.47875,-340,11,1756,0.6,11,46.61
330,17.47875,-340,12,1756,0.6,11,46.61
331,17.47875,-340,13,1756,0.6,11,46.61
332,17.47875,-340,14,1756,0.6,11,46.61
333,17.47875,-340,15,1756,0.6,11,46.61
334,17.47875,-340,16,1756,0.6,11,46.61
335,17.47875,-340,17,1756,0.6,11,46.61
336,17.47875,-340,18,1756,0.6,11,46.61
337,17.47875,-340,19,1756,0.6,11,46.61
338,17.47875,-340,20,1756,0.6,11,46.61
339,17.47875,-340,21,1756,0.6,11,46.61
340,17.47875,-340,22,1756,0.6,11,46.61
341,17.47875,-340,23,1756,0.6,11,46.61
342,17.47875,-340,24,1756,0.6,11,46.61
343,30.14625,-160,1,1757,0.6,11,80.39
344,67.6125,-240,1,1757,0,11,80.39
345,30.14625,-155,2,1757,0.6,11,80.39
346,67.6125,-245,2,1757,0,11,80.39
347,30.14625,-150,3,1757,0.6,11,80.39
348,67.6125,-250,3,1757,0,11,80.39
349,67.6125,-400,4,1757,0.6,11,80.39
350,67.6125,-400,5,1757,0.6,11,80.39
351,67.6125,-400,6,1757,0.6,11,80.39
352,30.14625,-80,7,1757,0.6,11,80.39
353,67.6125,-320,7,1757,0,11,80.39
354,30.14625,-165,8,1757,0.6,11,80.39
355,30.14625,-23,8,1757,0,11,80.39
356,30.14625,-23,8,1757,0,11,80.39
357,30.14625,-23,8,1757,0,11,80.39
358,30.14625,-16,8,1757,0,11,80.39
359,67.6125,-150,8,1757,0,11,80.39
360,30.14625,-165,9,1757,0.6,11,80.39
361,30.14625,-23,9,1757,0,11,80.39
362,30.14625,-23,9,1757,0,11,80.39
363,30.14625,-23,9,1757,0,11,80.39
364,30.14625,-23,9,1757,0,11,80.39
365,30.14625,-23,9,1757,0,11,80.39
366,30.14625,-23,9,1757,0,11,80.39
367,30.14625,-23,9,1757,0,11,80.39
368,30.14625,-23,9,1757,0,11,80.39
369,30.14625,-23,9,1757,0,11,80.39
370,30.14625,-23,9,1757,0,11,80.39
371,67.6125,-5,9,1757,0,11,80.39
372,30.14625,-165,10,1757,0.6,11,80.39
373,30.14625,-23,10,1757,0,11,80.39
374,30.14625,-23,10,1757,0,11,80.39
375,30.14625,-23,10,1757,0,11,80.39
376,30.14625,-23,10,1757,0,11,80.39
377,30.14625,-23,10,1757,0,11,80.39
378,30.14625,-23,10,1757,0,11,80.39
379,30.14625,-23,10,1757,0,11,80.39
380,30.14625,-23,10,1757,0,11,80.39
381,30.14625,-23,10,1757,0,11,80.39
382,30.14625,-23,10,1757,0,11,80.39
383,67.6125,-5,10,1757,0,11,80.39
384,30.14625,-165,11,1757,0.6,11,80.39
385,30.14625,-23,11,1757,0,11,80.39
386,30.14625,-23,11,1757,0,11,80.39
387,30.14625,-23,11,1757,0,11,80.39
388,30.14625,-23,11,1757,0,11,80.39
389,30.14625,-23,11,1757,0,11,80.39
390,30.14625,-23,11,1757,0,11,80.39
391,30.14625,-23,11,1757,0,11,80.39
392,30.14625,-23,11,1757,0,11,80.39
393,30.14625,-23,11,1757,0,11,80.39
394,30.14625,-23,11,1757,0,11,80.39
395,67.6125,-5,11,1757,0,11,80.39
396,30.14625,-165,12,1757,0.6,11,80.39
397,30.14625,-23,12,1757,0,11,80.39
398,30.14625,-23,12,1757,0,11,80.39
399,30.14625,-23,12,1757,0,11,80.39
400,30.14625,-23,12,1757,0,11,80.39
401,30.14625,-23,12,1757,0,11,80.39
402,30.14625,-23,12,1757,0,11,80.39
403,30.14625,-23,12,1757,0,11,80.39
404,30.14625,-23,12,1757,0,11,80.39
405,30.14625,-23,12,1757,0,11,80.39
406,30.14625,-23,12,1757,0,11,80.39
407,67.6125,-5,12,1757,0,11,80.39
408,30.14625,-165,13,1757,0.6,11,80.39
409,30.14625,-23,13,1757,0,11,80.39
410,30.14625,-23,13,1757,0,11,80.39
411,30.14625,-23,13,1757,0,11,80.39
412,30.14625,-23,13,1757,0,11,80.39
413,30.14625,-23,13,1757,0,11,80.39
414,30.14625,-23,13,1757,0,11,80.39
415,30.14625,-23,13,1757,0,11,80.39
416,30.14625,-23,13,1757,0,11,80.39
417,30.14625,-23,13,1757,0,11,80.39
418,30.14625,-23,13,1757,0,11,80.39
419,67.6125,-5,13,1757,0,11,80.39
420,30.14625,-165,14,1757,0.6,11,80.39
421,30.14625,-23,14,1757,0,11,80.39
422,30.14625,-23,14,1757,0,11,80.39
423,30.14625,-23,14,1757,0,11,80.39
424,30.14625,-23,14,1757,0,11,80.39
425,30.14625,-23,14,1757,0,11,80.39
426,30.14625,-23,14,1757,0,11,80.39
427,30.14625,-23,14,1757,0,11,80.39
428,30.14625,-23,14,1757,0,11,80.39
429,30.14625,-23,14,1757,0,11,80.39
430,30.14625,-23,14,1757,0,11,80.39
431,67.6125,-5,14,1757,0,11,80.39
432,30.14625,-165,15,1757,0.6,11,80.39
433,30.14625,-23,15,1757,0,11,80.39
434,30.14625,-23,15,1757,0,11,80.39
435,30.14625,-23,15,1757,0,11,80.39
436,30.14625,-23,15,1757,0,11,80.39
437,30.14625,-23,15,1757,0,11,80.39
438,30.14625,-23,15,1757,0,11,80.39
439,30.14625,-23,15,1757,0,11,80.39
440,30.14625,-23,15,1757,0,11,80.39
441,30.14625,-23,15,1757,0,11,80.39
442,30.14625,-23,15,1757,0,11,80.39
443,67.6125,-5,15,1757,0,11,80.39
444,30.14625,-165,16,1757,0.6,11,80.39
445,30.14625,-23,16,1757,0,11,80.39
446,30.14625,-23,16,1757,0,11,80.39
447,30.14625,-23,16,1757,0,11,80.39
448,30.14625,-23,16,1757,0,11,80.39
449,30.14625,-23,16,1757,0,11,80.39
450,30.14625,-23,16,1757,0,11,80.39
451,30.14625,-23,16,1757,0,11,80.39
452,30.14625,-23,16,1757,0,11,80.39
453,30.14625,-23,16,1757,0,11,80.39
454,30.14625,-23,16,1757,0,11,80.39
455,67.6125,-5,16,1757,0,11,80.39
456,30.14625,-165,17,1757,0.6,11,80.39
457,30.14625,-23,17,1757,0,11,80.39
458,30.14625,-23,17,1757,0,11,80.39
459,30.14625,-23,17,1757,0,11,80.39
460,30.14625,-23,17,1757,0,11,80.39
461,30.14625,-23,17,1757,0,11,80.39
462,30.14625,-23,17,1757,0,11,80.39
463,30.14625,-23,17,1757,0,11,80.39
464,30.14625,-23,17,1757,0,11,80.39
465,30.14625,-23,17,1757,0,11,80.39
466,30.14625,-23,17,1757,0,11,80.39
467,67.6125,-5,17,1757,0,11,80.39
468,30.14625,-165,18,1757,0.6,11,80.39
469,30.14625,-23,18,1757,0,11,80.39
470,30.14625,-23,18,1757,0,11,80.39
471,30.14625,-23,18,1757,0,11,80.39
472,30.14625,-23,18,1757,0,11,80.39
473,30.14625,-23,18,1757,0,11,80.39
474,30.14625,-23,18,1757,0,11,80.39
475,30.14625,-23,18,1757,0,11,80.39
476,30.14625,-23,18,1757,0,11,80.39
477,30.14625,-23,18,1757,0,11,80.39
478,30.14625,-23,18,1757,0,11,80.39
479,67.6125,-5,18,1757,0,11,80.39
480,30.14625,-165,19,1757,0.6,11,80.39
481,30.14625,-23,19,1757,0,11,80.39
482,30.14625,-23,19,1757,0,11,80.39
483,30.14625,-23,19,1757,0,11,80.39
484,30.14625,-23,19,1757,0,11,80.39
485,30.14625,-23,19,1757,0,11,80.39
486,30.14625,-23,19,1757,0,11,80.39
487,30.14625,-23,19,1757,0,11,80.39
488,30.14625,-23,19,1757,0,11,80.39
489,30.14625,-23,19,1757,0,11,80.39
490,30.14625,-23,19,1757,0,11,80.39
491,67.6125,-5,19,1757,0,11,80.39
492,30.14625,-165,20,1757,0.6,11,80.39
493,30.14625,-23,20,1757,0,11,80.39
494,30.14625,-23,20,1757,0,11,80.39
495,30.14625,-23,20,1757,0,11,80.39
496,30.14625,-23,20,1757,0,11,80.39
497,30.14625,-23,20,1757,0,11,80.39
498,30.14625,-23,20,1757,0,11,80.39
499,30.14625,-23,20,1757,0,11,80.39
500,30.14625,-23,20,1757,0,11,80.39
501,30.14625,-23,20,1757,0,11,80.39
502,30.14625,-23,20,1757,0,11,80.39
503,67.6125,-5,20,1757,0,11,80.39
504,30.14625,-165,21,1757,0.6,11,80.39
505,30.14625,-23,21,1757,0,11,80.39
506,30.14625,-23,21,1757,0,11,80.39
507,30.14625,-23,21,1757,0,11,80.39
508,30.14625,-23,21,1757,0,11,80.39
509,30.14625,-23,21,1757,0,11,80.39
510,30.14625,-23,21,1757,0,11,80.39
511,30.14625,-23,21,1757,0,11,80.39
512,30.14625,-23,21,1757,0,11,80.39
513,30.14625,-23,21,1757,0,11,80.39
514,30.14625,-23,21,1757,0,11,80.39
515,67.6125,-5,21,1757,0,11,80.39
516,30.14625,-165,22,1757,0.6,11,80.39
517,30.14625,-23,22,1757,0,11,80.39
518,30.14625,-23,22,1757,0,11,80.39
519,30.14625,-23,22,1757,0,11,80.39
520,30.14625,-23,22,1757,0,11,80.39
521,30.14625,-23,22,1757,0,11,80.39
522,30.14625,-23,22,1757,0,11,80.39
523,30.14625,-23,22,1757,0,11,80.39
524,30.14625,-23,22,1757,0,11,80.39
525,30.14625,-23,22,1757,0,11,80.39
526,30.14625,-23,22,1757,0,11,80.39
527,67.6125,-5,22,1757,0,11,80.39
528,30.14625,-165,23,1757,0.6,11,80.39
529,30.14625,-23,23,1757,0,11,80.39
530,30.14625,-23,23,1757,0,11,80.39
531,30.14625,-23,23,1757,0,11,80.39
532,30.14625,-23,23,1757,0,11,80.39
533,30.14625,-23,23,1757,0,11,80.39
534,30.14625,-23,23,1757,0,11,80.39
535,30.14625,-23,23,1757,0,11,80.39
536,30.14625,-23,23,1757,0,11,80.39
537,30.14625,-23,23,1757,0,11,80.39
538,30.14625,-23,23,1757,0,11,80.39
539,67.6125,-5,23,1757,0,11,80.39
540,30.14625,-165,24,1757,0.6,11,80.39
541,30.14625,-23,24,1757,0,11,80.39
542,30.14625,-23,24,1757,0,11,80.39
543,30.14625,-23,24,1757,0,11,80.39
544,30.14625,-23,24,1757,0,11,80.39
545,30.14625,-23,24,1757,0,11,80.39
546,30.14625,-23,24,1757,0,11,80.39
547,30.14625,-23,24,1757,0,11,80.39
548,30.14625,-23,24,1757,0,11,80.39
549,30.14625,-23,24,1757,0,11,80.39
550,30.14625,-23,24,1757,0,11,80.39
551,67.6125,-5,24,1757,0,11,80.39
552,67.6125,-424.6,1,1758,0.6,11,95
553,67.6125,-424.6,2,1758,0.6,11,95
554,67.6125,-424.6,3,1758,0.6,11,95
555,67.6125,-424.6,4,1758,0.6,11,95
556,67.6125,-424.6,5,1758,0.6,11,95
557,67.6125,-424.6,6,1758,0.6,11,95
558,35.625,-60,7,1758,0.6,11,95
559,67.6125,-364.6,7,1758,0,11,95
560,35.625,-165,8,1758,0.6,11,95
561,35.625,-23.5,8,1758,0,11,95
562,35.625,-21.5,8,1758,0,11,95
563,67.6125,-214.6,8,1758,0,11,95
564,35.625,-165,9,1758,0.6,11,95
565,35.625,-23.5,9,1758,0,11,95
566,35.625,-23.5,9,1758,0,11,95
567,35.625,-23.5,9,1758,0,11,95
568,35.625,-23.5,9,1758,0,11,95
569,35.625,-23.5,9,1758,0,11,95
570,35.625,-23.5,9,1758,0,11,95
571,35.625,-23.5,9,1758,0,11,95
572,35.625,-23.5,9,1758,0,11,95
573,35.625,-23.5,9,1758,0,11,95
574,35.625,-23.5,9,1758,0,11,95
575,67.6125,-24.6,9,1758,0,11,95
576,35.625,-165,10,1758,0.6,11,95
577,35.625,-23.5,10,1758,0,11,95
578,35.625,-23.5,10,1758,0,11,95
579,35.625,-23.5,10,1758,0,11,95
580,35.625,-23.5,10,1758,0,11,95
581,35.625,-23.5,10,1758,0,11,95
582,35.625,-23.5,10,1758,0,11,95
583,35.625,-23.5,10,1758,0,11,95
584,35.625,-23.5,10,1758,0,11,95
585,35.625,-23.5,10,1758,0,11,95
586,35.625,-23.5,10,1758,0,11,95
587,67.6125,-24.6,10,1758,0,11,95
