"H","PH","QH","TH","MP","AR","LH","VH"
99,37.3125,-153.8,12,1143,0,11,99.5
100,37.3125,-600,13,1143,0.6,11,99.5
101,37.3125,-145.3,13,1143,0,11,99.5
102,37.3125,-600,14,1143,0.6,11,99.5
103,37.3125,-141,14,1143,0,11,99.5
104,37.3125,-600,15,1143,0.6,11,99.5
105,37.3125,-145.4,15,1143,0,11,99.5
106,37.3125,-600,16,1143,0.6,11,99.5
107,37.3125,-143.1,16,1143,0,11,99.5
108,37.3125,-600,17,1143,0.6,11,99.5
109,37.3125,-144.4,17,1143,0,11,99.5
110,37.3125,-600,18,1143,0.6,11,99.5
111,37.3125,-148.8,18,1143,0,11,99.5
112,37.3125,-600,19,1143,0.6,11,99.5
113,37.3125,-154.4,19,1143,0,11,99.5
114,37.3125,-600,20,1143,0.6,11,99.5
115,37.3125,-158.9,20,1143,0,11,99.5
116,37.3125,-600,21,1143,0.6,11,99.5
117,37.3125,-160.8,21,1143,0,11,99.5
118,37.3125,-600,22,1143,0.6,11,99.5
119,37.3125,-162.7,22,1143,0,11,99.5
120,37.3125,-150,23,1143,0.6,11,99.5
121,37.3125,-450,23,1143,0,11,99.5
122,37.3125,-164.2,23,1143,0,11,99.5
123,37.3125,-150,24,1143,0.6,11,99.5
124,37.3125,-450,24,1143,0,11,99.5
125,37.3125,-165.2,24,1143,0,11,99.5
126,67.6125,-797.8,1,1144,0.6,11,99.7
127,67.6125,-797.8,2,1144,0.6,11,99.7
128,67.6125,-797.8,3,1144,0.6,11,99.7
129,67.6125,-797.8,4,1144,0.6,11,99.7
130,67.6125,-797.8,5,1144,0.6,11,99.7
131,67.6125,-797.8,6,1144,0.6,11,99.7
132,37.3875,-40,7,1144,0.6,11,99.7
133,67.6125,-757.8,7,1144,0,11,99.7
134,37.3875,-60,8,1144,0.6,11,99.7
135,67.6125,-737.8,8,1144,0,11,99.7
136,37.3875,-100,9,1144,0.6,11,99.7
137,67.6125,-697.8,9,1144,0,11,99.7
138,37.3875,-180,10,1144,0.6,11,99.7
139,37.3875,-34,10,1144,0,11,99.7
140,37.3875,-34,10,1144,0,11,99.7
141,37.3875,-34,10,1144,0,11,99.7
142,37.3875,-34,10,1144,0,11,99.7
143,37.3875,-34,10,1144,0,11,99.7
144,48.75,-112,10,1144,0,11,99.7
145,49.875,-112,10,1144,0,11,99.7
146,51,-112,10,1144,0,11,99.7
147,52.5,-111.8,10,1144,0,11,99.7
148,37.3875,-180,11,1144,0.6,11,99.7
149,37.3875,-34,11,1144,0,11,99.7
150,37.3875,-34,11,1144,0,11,99.7
151,37.3875,-34,11,1144,0,11,99.7
152,37.3875,-34,11,1144,0,11,99.7
153,37.3875,-34,11,1144,0,11,99.7
154,48.75,-112,11,1144,0,11,99.7
155,49.875,-112,11,1144,0,11,99.7
156,51,-112,11,1144,0,11,99.7
157,52.5,-111.8,11,1144,0,11,99.7
158,37.3875,-180,12,1144,0.6,11,99.7
159,37.3875,-34,12,1144,0,11,99.7
160,37.3875,-34,12,1144,0,11,99.7
161,37.3875,-34,12,1144,0,11,99.7
162,37.3875,-34,12,1144,0,11,99.7
163,37.3875,-34,12,1144,0,11,99.7
164,48.75,-112,12,1144,0,11,99.7
165,49.875,-112,12,1144,0,11,99.7
166,51,-112,12,1144,0,11,99.7
167,52.5,-111.8,12,1144,0,11,99.7
168,37.3875,-180,13,1144,0.6,11,99.7
169,37.3875,-34,13,1144,0,11,99.7
170,37.3875,-34,13,1144,0,11,99.7
171,37.3875,-34,13,1144,0,11,99.7
172,37.3875,-34,13,1144,0,11,99.7
173,37.3875,-34,13,1144,0,11,99.7
174,48.75,-112,13,1144,0,11,99.7
175,49.875,-112,13,1144,0,11,99.7
176,51,-112,13,1144,0,11,99.7
177,52.5,-111.8,13,1144,0,11,99.7
178,37.3875,-180,14,1144,0.6,11,99.7
179,37.3875,-34,14,1144,0,11,99.7
180,37.3875,-34,14,1144,0,11,99.7
181,37.3875,-34,14,1144,0,11,99.7
182,37.3875,-34,14,1144,0,11,99.7
183,37.3875,-34,14,1144,0,11,99.7
184,48.75,-112,14,1144,0,11,99.7
185,49.875,-112,14,1144,0,11,99.7
186,51,-112,14,1144,0,11,99.7
187,52.5,-111.8,14,1144,0,11,99.7
188,37.3875,-180,15,1144,0.6,11,99.7
189,37.3875,-34,15,1144,0,11,99.7
190,37.3875,-34,15,1144,0,11,99.7
191,37.3875,-34,15,1144,0,11,99.7
192,37.3875,-34,15,1144,0,11,99.7
193,37.3875,-34,15,1144,0,11,99.7
194,48.75,-112,15,1144,0,11,99.7
195,49.875,-112,15,1144,0,11,99.7
196,51,-112,15,1144,0,11,99.7
197,52.5,-111.8,15,1144,0,11,99.7
198,37.3875,-180,16,1144,0.6,11,99.7
199,37.3875,-34,16,1144,0,11,99.7
200,37.3875,-34,16,1144,0,11,99.7
201,37.3875,-34,16,1144,0,11,99.7
202,37.3875,-34,16,1144,0,11,99.7
203,37.3875,-34,16,1144,0,11,99.7
204,48.75,-112,16,1144,0,11,99.7
205,49.875,-112,16,1144,0,11,99.7
206,51,-112,16,1144,0,11,99.7
207,52.5,-111.8,16,1144,0,11,99.7
208,37.3875,-180,17,1144,0.6,11,99.7
209,37.3875,-34,17,1144,0,11,99.7
210,37.3875,-34,17,1144,0,11,99.7
211,37.3875,-34,17,1144,0,11,99.7
212,37.3875,-34,17,1144,0,11,99.7
213,37.3875,-34,17,1144,0,11,99.7
214,48.75,-112,17,1144,0,11,99.7
215,49.875,-112,17,1144,0,11,99.7
216,51,-112,17,1144,0,11,99.7
217,52.5,-111.8,17,1144,0,11,99.7
218,37.3875,-180,18,1144,0.6,11,99.7
219,37.3875,-34,18,1144,0,11,99.7
220,37.3875,-34,18,1144,0,11,99.7
221,37.3875,-34,18,1144,0,11,99.7
222,37.3875,-34,18,1144,0,11,99.7
223,37.3875,-34,18,1144,0,11,99.7
224,48.75,-112,18,1144,0,11,99.7
225,49.875,-112,18,1144,0,11,99.7
226,51,-112,18,1144,0,11,99.7
227,52.5,-111.8,18,1144,0,11,99.7
228,37.3875,-180,19,1144,0.6,11,99.7
229,37.3875,-34,19,1144,0,11,99.7
230,37.3875,-34,19,1144,0,11,99.7
231,37.3875,-34,19,1144,0,11,99.7
232,37.3875,-34,19,1144,0,11,99.7
233,37.3875,-34,19,1144,0,11,99.7
234,48.75,-112,19,1144,0,11,99.7
235,49.875,-112,19,1144,0,11,99.7
236,51,-112,19,1144,0,11,99.7
237,52.5,-111.8,19,1144,0,11,99.7
238,37.3875,-180,20,1144,0.6,11,99.7
239,37.3875,-34,20,1144,0,11,99.7
240,37.3875,-34,20,1144,0,11,99.7
241,37.3875,-34,20,1144,0,11,99.7
242,37.3875,-34,20,1144,0,11,99.7
243,37.3875,-34,20,1144,0,11,99.7
244,48.75,-112,20,1144,0,11,99.7
245,49.875,-112,20,1144,0,11,99.7
246,51,-112,20,1144,0,11,99.7
247,52.5,-111.8,20,1144,0,11,99.7
248,37.3875,-180,21,1144,0.6,11,99.7
249,37.3875,-34,21,1144,0,11,99.7
250,37.3875,-34,21,1144,0,11,99.7
251,37.3875,-34,21,1144,0,11,99.7
252,37.3875,-34,21,1144,0,11,99.7
253,37.3875,-34,21,1144,0,11,99.7
254,48.75,-112,21,1144,0,11,99.7
255,49.875,-112,21,1144,0,11,99.7
256,51,-112,21,1144,0,11,99.7
257,52.5,-111.8,21,1144,0,11,99.7
258,37.3875,-180,22,1144,0.6,11,99.7
259,37.3875,-34,22,1144,0,11,99.7
260,37.3875,-34,22,1144,0,11,99.7
261,37.3875,-34,22,1144,0,11,99.7
262,37.3875,-34,22,1144,0,11,99.7
263,37.3875,-34,22,1144,0,11,99.7
264,48.75,-112,22,1144,0,11,99.7
265,49.875,-112,22,1144,0,11,99.7
266,51,-112,22,1144,0,11,99.7
267,52.5,-111.8,22,1144,0,11,99.7
268,37.3875,-30,23,1144,0.6,11,99.7
269,67.6125,-767.8,23,1144,0,11,99.7
270,67.6125,-797.8,24,1144,0.6,11,99.7
271,67.6125,-408.6,1,1145,0.6,11,115
272,67.6125,-408.6,2,1145,0.6,11,115
273,67.6125,-408.6,3,1145,0.6,11,115
274,67.6125,-408.6,4,1145,0.6,11,115
275,67.6125,-408.6,5,1145,0.6,11,115
276,67.6125,-408.6,6,1145,0.6,11,115
277,43.125,-40,7,1145,0.6,11,115
278,67.6125,-368.6,7,1145,0,11,115
279,43.125,-100,8,1145,0.6,11,115
280,67.6125,-308.6,8,1145,0,11,115
281,43.125,-165,9,1145,0.6,11,115
282,67.6125,-243.6,9,1145,0,11,115
283,43.125,-180,10,1145,0.6,11,115
284,43.125,-45.7,10,1145,0,11,115
285,43.125,-45.7,10,1145,0,11,115
286,43.125,-45.7,10,1145,0,11,115
287,43.125,-45.7,10,1145,0,11,115
288,43.125,-45.8,10,1145,0,11,115
289,43.125,-180,11,1145,0.6,11,115
290,43.125,-45.7,11,1145,0,11,115
291,43.125,-45.7,11,1145,0,11,115
292,43.125,-45.7,11,1145,0,11,115
293,43.125,-45.7,11,1145,0,11,115
294,43.125,-45.8,11,1145,0,11,115
295,43.125,-180,12,1145,0.6,11,115
296,43.125,-45.7,12,1145,0,11,115
297,43.125,-45.7,12,1145,0,11,115
298,43.125,-45.7,12,1145,0,11,115
299,43.125,-45.7,12,1145,0,11,115
300,43.125,-45.8,12,1145,0,11,115
301,43.125,-180,13,1145,0.6,11,115
302,43.125,-45.7,13,1145,0,11,115
303,43.125,-45.7,13,1145,0,11,115
304,43.125,-45.7,13,1145,0,11,115
305,43.125,-45.7,13,1145,0,11,115
306,43.125,-45.8,13,1145,0,11,115
307,43.125,-180,14,1145,0.6,11,115
308,43.125,-45.7,14,1145,0,11,115
309,43.125,-45.7,14,1145,0,11,115
310,43.125,-45.7,14,1145,0,11,115
311,43.125,-45.7,14,1145,0,11,115
312,43.125,-45.8,14,1145,0,11,115
313,43.125,-180,15,1145,0.6,11,115
314,43.125,-45.7,15,1145,0,11,115
315,43.125,-45.7,15,1145,0,11,115
316,43.125,-45.7,15,1145,0,11,115
317,43.125,-45.7,15,1145,0,11,115
318,43.125,-45.8,15,1145,0,11,115
319,43.125,-180,16,1145,0.6,11,115
320,43.125,-45.7,16,1145,0,11,115
321,43.125,-45.7,16,1145,0,11,115
322,43.125,-45.7,16,1145,0,11,115
323,43.125,-45.7,16,1145,0,11,115
324,43.125,-45.8,16,1145,0,11,115
325,43.125,-180,17,1145,0.6,11,115
326,43.125,-45.7,17,1145,0,11,115
327,43.125,-45.7,17,1145,0,11,115
328,43.125,-45.7,17,1145,0,11,115
329,43.125,-45.7,17,1145,0,11,115
330,43.125,-45.8,17,1145,0,11,115
331,43.125,-180,18,1145,0.6,11,115
332,43.125,-45.7,18,1145,0,11,115
333,43.125,-45.7,18,1145,0,11,115
334,43.125,-45.7,18,1145,0,11,115
335,43.125,-45.7,18,1145,0,11,115
336,43.125,-45.8,18,1145,0,11,115
337,43.125,-180,19,1145,0.6,11,115
338,43.125,-45.7,19,1145,0,11,115
339,43.125,-45.7,19,1145,0,11,115
340,43.125,-45.7,19,1145,0,11,115
341,43.125,-45.7,19,1145,0,11,115
342,43.125,-45.8,19,1145,0,11,115
343,43.125,-180,20,1145,0.6,11,115
344,43.125,-45.7,20,1145,0,11,115
345,43.125,-45.7,20,1145,0,11,115
346,43.125,-45.7,20,1145,0,11,115
347,43.125,-45.7,20,1145,0,11,115
348,43.125,-45.8,20,1145,0,11,115
349,43.125,-180,21,1145,0.6,11,115
350,43.125,-45.7,21,1145,0,11,115
351,43.125,-45.7,21,1145,0,11,115
352,43.125,-45.7,21,1145,0,11,115
353,43.125,-45.7,21,1145,0,11,115
354,43.125,-45.8,21,1145,0,11,115
355,43.125,-180,22,1145,0.6,11,115
356,43.125,-45.7,22,1145,0,11,115
357,43.125,-45.7,22,1145,0,11,115
358,43.125,-45.7,22,1145,0,11,115
359,43.125,-45.7,22,1145,0,11,115
360,43.125,-45.8,22,1145,0,11,115
361,43.125,-80,23,1145,0.6,11,115
362,67.6125,-328.6,23,1145,0,11,115
363,67.6125,-408.6,24,1145,0.6,11,115
364,67.6125,-408.4,1,1146,0.6,11,180.3
365,67.6125,-408.4,2,1146,0.6,11,180.3
366,67.6125,-408.4,3,1146,0.6,11,180.3
367,67.6125,-408.4,4,1146,0.6,11,180.3
368,67.6125,-408.4,5,1146,0.6,11,180.3
369,67.6125,-408.4,6,1146,0.6,11,180.3
370,67.6125,-408.4,7,1146,0.6,11,180.3
371,67.6125,-408.4,8,1146,0.6,11,180.3
372,67.6125,-408.4,9,1146,0.6,11,180.3
373,67.6125,-408.4,10,1146,0.6,11,180.3
374,67.6125,-408.4,11,1146,0.6,11,180.3
375,67.6125,-408.4,12,1146,0.6,11,180.3
376,67.6125,-408.4,13,1146,0.6,11,180.3
377,67.6125,-408.4,14,1146,0.6,11,180.3
378,67.6125,-408.4,15,1146,0.6,11,180.3
379,67.6125,-408.4,16,1146,0.6,11,180.3
380,67.6125,-10,17,1146,0.6,11,180.3
381,67.6125,-398.4,17,1146,0,11,180.3
382,67.6125,-110,18,1146,0.6,11,180.3
383,67.6125,-298.4,18,1146,0,11,180.3
384,67.6125,-390,19,1146,0.6,11,180.3
385,67.6125,-18.4,19,1146,0,11,180.3
386,67.6125,-390,20,1146,0.6,11,180.3
387,67.6125,-18.4,20,1146,0,11,180.3
388,67.6125,-390,21,1146,0.6,11,180.3
389,67.6125,-18.4,21,1146,0,11,180.3
390,67.6125,-390,22,1146,0.6,11,180.3
391,67.6125,-18.4,22,1146,0,11,180.3
392,67.6125,-150,23,1146,0.6,11,180.3
393,67.6125,-258.4,23,1146,0,11,180.3
394,67.6125,-408.4,24,1146,0.6,11,180.3
395,67.6125,-402,1,1147,0.6,11,98.7
396,67.6125,-402,2,1147,0.6,11,98.7
397,67.6125,-402,3,1147,0.6,11,98.7
398,67.6125,-402,4,1147,0.6,11,98.7
399,67.6125,-402,5,1147,0.6,11,98.7
400,67.6125,-402,6,1147,0.6,11,98.7
401,37.0125,-44,7,1147,0.6,11,98.7
402,67.6125,-358,7,1147,0,11,98.7
403,37.0125,-75,8,1147,0.6,11,98.7
404,67.6125,-327,8,1147,0,11,98.7
405,37.0125,-171,9,1147,0.6,11,98.7
406,67.6125,-231,9,1147,0,11,98.7
407,37.0125,-180,10,1147,0.6,11,98.7
408,37.0125,-44.4,10,1147,0,11,98.7
409,37.0125,-44.4,10,1147,0,11,98.7
410,37.0125,-44.4,10,1147,0,11,98.7
411,37.0125,-44.4,10,1147,0,11,98.7
412,37.0125,-44.4,10,1147,0,11,98.7
413,37.0125,-180,11,1147,0.6,11,98.7
414,37.0125,-44.4,11,1147,0,11,98.7
415,37.0125,-44.4,11,1147,0,11,98.7
416,37.0125,-44.4,11,1147,0,11,98.7
417,37.0125,-44.4,11,1147,0,11,98.7
418,37.0125,-44.4,11,1147,0,11,98.7
419,37.0125,-180,12,1147,0.6,11,98.7
420,37.0125,-44.4,12,1147,0,11,98.7
421,37.0125,-44.4,12,1147,0,11,98.7
422,37.0125,-44.4,12,1147,0,11,98.7
423,37.0125,-44.4,12,1147,0,11,98.7
424,37.0125,-44.4,12,1147,0,11,98.7
425,37.0125,-180,13,1147,0.6,11,98.7
426,37.0125,-44.4,13,1147,0,11,98.7
427,37.0125,-44.4,13,1147,0,11,98.7
428,37.0125,-44.4,13,1147,0,11,98.7
429,37.0125,-44.4,13,1147,0,11,98.7
430,37.0125,-44.4,13,1147,0,11,98.7
431,37.0125,-180,14,1147,0.6,11,98.7
432,37.0125,-44.4,14,1147,0,11,98.7
433,37.0125,-44.4,14,1147,0,11,98.7
434,37.0125,-44.4,14,1147,0,11,98.7
435,37.0125,-44.4,14,1147,0,11,98.7
436,37.0125,-44.4,14,1147,0,11,98.7
437,37.0125,-180,15,1147,0.6,11,98.7
438,37.0125,-44.4,15,1147,0,11,98.7
439,37.0125,-44.4,15,1147,0,11,98.7
440,37.0125,-44.4,15,1147,0,11,98.7
441,37.0125,-44.4,15,1147,0,11,98.7
442,37.0125,-44.4,15,1147,0,11,98.7
443,37.0125,-180,16,1147,0.6,11,98.7
444,37.0125,-44.4,16,1147,0,11,98.7
445,37.0125,-44.4,16,1147,0,11,98.7
446,37.0125,-44.4,16,1147,0,11,98.7
447,37.0125,-44.4,16,1147,0,11,98.7
448,37.0125,-44.4,16,1147,0,11,98.7
449,37.0125,-180,17,1147,0.6,11,98.7
450,37.0125,-44.4,17,1147,0,11,98.7
451,37.0125,-44.4,17,1147,0,11,98.7
452,37.0125,-44.4,17,1147,0,11,98.7
453,37.0125,-44.4,17,1147,0,11,98.7
454,37.0125,-44.4,17,1147,0,11,98.7
455,37.0125,-180,18,1147,0.6,11,98.7
456,37.0125,-44.4,18,1147,0,11,98.7
457,37.0125,-44.4,18,1147,0,11,98.7
458,37.0125,-44.4,18,1147,0,11,98.7
459,37.0125,-44.4,18,1147,0,11,98.7
460,37.0125,-44.4,18,1147,0,11,98.7
461,37.0125,-180,19,1147,0.6,11,98.7
462,37.0125,-44.4,19,1147,0,11,98.7
463,37.0125,-44.4,19,1147,0,11,98.7
464,37.0125,-44.4,19,1147,0,11,98.7
465,37.0125,-44.4,19,1147,0,11,98.7
466,37.0125,-44.4,19,1147,0,11,98.7
467,37.0125,-180,20,1147,0.6,11,98.7
468,37.0125,-44.4,20,1147,0,11,98.7
469,37.0125,-44.4,20,1147,0,11,98.7
470,37.0125,-44.4,20,1147,0,11,98.7
471,37.0125,-44.4,20,1147,0,11,98.7
472,37.0125,-44.4,20,1147,0,11,98.7
473,37.0125,-180,21,1147,0.6,11,98.7
474,37.0125,-44.4,21,1147,0,11,98.7
475,37.0125,-44.4,21,1147,0,11,98.7
476,37.0125,-44.4,21,1147,0,11,98.7
477,37.0125,-44.4,21,1147,0,11,98.7
478,37.0125,-44.4,21,1147,0,11,98.7
479,37.0125,-180,22,1147,0.6,11,98.7
480,37.0125,-44.4,22,1147,0,11,98.7
481,37.0125,-44.4,22,1147,0,11,98.7
482,37.0125,-44.4,22,1147,0,11,98.7
483,37.0125,-44.4,22,1147,0,11,98.7
484,37.0125,-44.4,22,1147,0,11,98.7
485,37.0125,-35,23,1147,0.6,11,98.7
486,67.6125,-367,23,1147,0,11,98.7
487,67.6125,-402,24,1147,0.6,11,98.7
488,24.975,-170,1,1148,0.6,11,66.6
489,24.975,-388,1,1148,0,11,66.6
490,67.6125,-12.1,1,1148,0,11,66.6
491,24.975,-170,2,1148,0.6,11,66.6
492,24.975,-388,2,1148,0,11,66.6
493,67.6125,-12.1,2,1148,0,11,66.6
494,24.975,-170,3,1148,0.6,11,66.6
495,24.975,-388,3,1148,0,11,66.6
496,67.6125,-12.1,3,1148,0,11,66.6
497,24.975,-170,4,1148,0.6,11,66.6
498,24.975,-261.8,4,1148,0,11,66.6
499,67.6125,-138.3,4,1148,0,11,66.6
500,24.975,-170,5,1148,0.6,11,66.6
501,24.975,-388,5,1148,0,11,66.6
502,67.6125,-12.1,5,1148,0,11,66.6
503,24.975,-170,6,1148,0.6,11,66.6
504,24.975,-388,6,1148,0,11,66.6
505,67.6125,-12.1,6,1148,0,11,66.6
506,24.975,-170,7,1148,0.6,11,66.6
507,24.975,-388,7,1148,0,11,66.6
508,67.6125,-12.1,7,1148,0,11,66.6
509,24.975,-170,8,1148,0.6,11,66.6
510,24.975,-388,8,1148,0,11,66.6
511,67.6125,-12.1,8,1148,0,11,66.6
512,24.975,-290,9,1148,0.6,11,66.6
513,24.975,-268,9,1148,0,11,66.6
514,67.6125,-12.1,9,1148,0,11,66.6
515,24.975,-290,10,1148,0.6,11,66.6
516,24.975,-268,10,1148,0,11,66.6
517,67.6125,-12.1,10,1148,0,11,66.6
518,24.975,-170,11,1148,0.6,11,66.6
519,24.975,-388,11,1148,0,11,66.6
520,67.6125,-12.1,11,1148,0,11,66.6
521,24.975,-170,12,1148,0.6,11,66.6
522,24.975,-388,12,1148,0,11,66.6
523,67.6125,-12.1,12,1148,0,11,66.6
524,24.975,-170,13,1148,0.6,11,66.6
525,24.975,-388,13,1148,0,11,66.6
526,67.6125,-12.1,13,1148,0,11,66.6
527,24.975,-170,14,1148,0.6,11,66.6
528,24.975,-388,14,1148,0,11,66.6
529,67.6125,-12.1,14,1148,0,11,66.6
530,24.975,-170,15,1148,0.6,11,66.6
531,24.975,-388,15,1148,0,11,66.6
532,67.6125,-12.1,15,1148,0,11,66.6
533,24.975,-170,16,1148,0.6,11,66.6
534,24.975,-388,16,1148,0,11,66.6
535,67.6125,-12.1,16,1148,0,11,66.6
536,24.975,-170,17,1148,0.6,11,66.6
537,24.975,-388,17,1148,0,11,66.6
538,67.6125,-12.1,17,1148,0,11,66.6
539,24.975,-290,18,1148,0.6,11,66.6
540,24.975,-268,18,1148,0,11,66.6
541,67.6125,-12.1,18,1148,0,11,66.6
542,24.975,-410,19,1148,0.6,11,66.6
543,24.975,-148,19,1148,0,11,66.6
544,67.6125,-12.1,19,1148,0,11,66.6
545,24.975,-530,20,1148,0.6,11,66.6
546,24.975,-28,20,1148,0,11,66.6
547,67.6125,-12.1,20,1148,0,11,66.6
548,24.975,-530,21,1148,0.6,11,66.6
549,24.975,-28,21,1148,0,11,66.6
550,67.6125,-12.1,21,1148,0,11,66.6
551,24.975,-410,22,1148,0.6,11,66.6
552,24.975,-148,22,1148,0,11,66.6
553,67.6125,-12.1,22,1148,0,11,66.6
554,24.975,-290,23,1148,0.6,11,66.6
555,24.975,-268,23,1148,0,11,66.6
556,67.6125,-12.1,23,1148,0,11,66.6
557,24.975,-170,24,1148,0.6,11,66.6
558,24.975,-388,24,1148,0,11,66.6
559,67.6125,-12.1,24,1148,0,11,66.6
560,37.5375,-360,1,1149,0.6,11,100.1
561,67.6125,-25.8,1,1149,0,11,100.1
562,37.5375,-360,2,1149,0.6,11,100.1
563,67.6125,-25.8,2,1149,0,11,100.1
564,37.5375,-360,3,1149,0.6,11,100.1
565,67.6125,-25.8,3,1149,0,11,100.1
566,37.5375,-360,4,1149,0.6,11,100.1
567,67.6125,-25.8,4,1149,0,11,100.1
568,37.5375,-20,5,1149,0.6,11,100.1
569,67.6125,-365.8,5,1149,0,11,100.1
570,37.5375,-50,6,1149,0.6,11,100.1
571,67.6125,-335.8,6,1149,0,11,100.1
572,37.5375,-80,7,1149,0.6,11,100.1
573,67.6125,-305.8,7,1149,0,11,100.1
574,37.5375,-140,8,1149,0.6,11,100.1
575,67.6125,-245.8,8,1149,0,11,100.1
576,37.5375,-220,9,1149,0.6,11,100.1
577,37.5375,-140,9,1149,0,11,100.1
578,67.6125,-25.8,9,1149,0,11,100.1
579,37.5375,-220,10,1149,0.6,11,100.1
580,37.5375,-140,10,1149,0,11,100.1
581,67.6125,-25.8,10,1149,0,11,100.1
582,37.5375,-220,11,1149,0.6,11,100.1
583,37.5375,-140,11,1149,0,11,100.1
584,67.6125,-25.8,11,1149,0,11,100.1
585,37.5375,-220,12,1149,0.6,11,100.1
